sales_id,book_id,store_id,time_id,sales_amount,quantity
4939,5568,807,3663,4481.4,1940
4940,5630,799,2671,2970,1000
4941,5599,828,3656,2343,1420
4942,5600,817,3429,3465,1500
4943,5575,822,2352,5438.4,2060
4944,5594,801,2820,3484.8,1320
4945,5592,829,2887,4382.4,1660
4946,5634,829,3691,4395.6,1480
4947,5595,827,2521,3682.8,1240
4948,5626,803,2106,1980,1000
4949,5585,810,2865,1782,900
4950,5558,809,2323,1894.2,820
4951,5581,820,3432,2178,1320
4952,5610,816,3054,891,540
4953,5613,820,2123,3168,1600
4954,5570,799,3494,4646.4,1760
4955,5603,816,3733,2673,900
4956,5632,829,3016,5174.4,2240
4957,5613,817,3579,316.8,160
4958,5564,818,2432,712.8,240
4959,5624,819,2839,1485,500
4960,5557,806,2047,5880.6,1980
4961,5615,827,2133,1544.4,520
4962,5565,809,2961,2640,1600
4963,5576,809,2062,4646.4,1760
4964,5619,808,3118,5405.4,1820
4965,5570,799,3754,5385.6,2040
4966,5601,808,3534,2838,1720
4967,5612,804,3718,2079,700
4968,5564,798,2792,1584,800
4969,5585,809,3385,1722.6,580
4970,5628,810,3221,264,100
4971,5599,812,2317,4943.4,2140
4972,5567,819,2745,3682.8,1240
4973,5601,808,3476,646.8,280
4974,5605,816,3435,1782,900
4975,5634,821,3335,2125.2,920
4976,5613,799,2944,4118.4,1560
4977,5626,807,2816,3128.4,1580
4978,5610,809,3516,3366,1700
4979,5624,800,2312,2970,1500
4980,5580,814,2354,3003,1300
4981,5614,809,2197,4870.8,1640
4982,5560,798,2652,4237.2,2140
4983,5590,803,2038,3927,1700
4984,5585,802,2121,3722.4,1880
4985,5628,810,2793,1247.4,420
4986,5597,799,3600,3333,2020
4987,5560,820,2004,3128.4,1580
4988,5597,800,3517,3418.8,1480
4989,5614,801,3592,3564,1200
4990,5553,825,3272,633.6,320
4991,5569,799,2459,4930.2,1660
4992,5588,822,2789,2613.6,1320
4993,5559,810,3283,3828,2320
4994,5618,824,3124,2956.8,1120
4995,5608,815,2003,528,320
4996,5612,826,3914,2079,1260
4997,5611,823,3075,4851,2100
4998,5617,830,3841,5227.2,1980
4999,5592,817,3929,4039.2,1360
5000,5602,808,2075,3531,2140
5001,5600,826,3444,3049.2,1320
5002,5595,826,2242,415.8,140
5003,5616,830,2773,2217.6,960
5004,5573,827,3103,844.8,320
5005,5554,818,3073,184.8,80
5006,5591,830,2241,4752,1800
5007,5612,828,2358,2811.6,1420
5008,5611,814,2569,297,100
5009,5578,798,3955,2864.4,1240
5010,5583,807,2930,1155,700
5011,5603,801,2700,415.8,140
5012,5608,816,2014,673.2,340
5013,5613,798,3111,1339.8,580
5014,5627,802,2964,4158,1800
5015,5617,817,2738,2970,1800
5016,5634,817,2383,277.2,140
5017,5564,823,3183,1227.6,620
5018,5573,808,3751,594,300
5019,5634,807,3988,396,200
5020,5572,822,3085,3372.6,1460
5021,5580,804,3814,5596.8,2120
5022,5559,818,3003,1188,720
5023,5550,817,3585,2791.8,940
5024,5571,803,3189,6949.8,2340
5025,5565,810,2834,2494.8,840
5026,5597,819,2971,2956.8,1120
5027,5623,813,3227,1749,1060
5028,5583,800,2496,4488,1700
5029,5630,811,2108,1062.6,460
5030,5583,826,2320,1689.6,640
5031,5624,813,2676,3682.8,1860
5032,5611,820,2573,514.8,260
5033,5633,811,3599,475.2,180
5034,5557,809,3470,1003.2,380
5035,5565,805,3154,1419,860
5036,5627,816,3428,1953.6,740
5037,5582,812,3265,1122,680
5038,5620,817,3389,2244,1360
5039,5611,814,2816,831.6,360
5040,5553,806,2871,3564,1800
5041,5591,801,3948,4111.8,1780
5042,5572,812,2602,1148.4,580
5043,5634,803,3050,5280,2000
5044,5594,827,3594,4158,1800
5045,5599,806,3023,2481.6,940
5046,5585,801,3113,5583.6,1880
5047,5633,813,3186,2098.8,1060
5048,5550,817,3874,3135,1900
5049,5599,804,3518,1960.2,660
5050,5609,806,3034,264,160
5051,5631,803,2126,1386,840
5052,5550,798,3809,2171.4,940
5053,5563,814,2409,4527.6,1960
5054,5575,814,3958,1755.6,760
5055,5585,808,3966,4012.8,1520
5056,5579,818,2675,1801.8,780
5057,5554,821,3837,2376,900
5058,5616,819,2276,3484.8,1320
5059,5563,813,3942,3511.2,1520
5060,5569,813,2599,3834.6,1660
5061,5624,821,2127,396,200
5062,5623,811,2644,1069.2,360
5063,5561,810,3321,4019.4,1740
5064,5631,804,2452,165,100
5065,5629,821,3482,4204.2,1820
5066,5597,821,2025,5808,2200
5067,5591,821,2218,165,100
5068,5591,809,2281,554.4,240
5069,5606,804,2008,3630,2200
5070,5576,802,2387,211.2,80
5071,5570,807,2967,2613.6,880
5072,5626,817,2612,3333,2020
5073,5600,811,2413,5174.4,2240
5074,5575,802,3387,1339.8,580
5075,5557,801,3134,1320,500
5076,5588,828,3025,3920.4,1320
5077,5590,824,3938,2481.6,940
5078,5553,802,3924,2851.2,1440
5079,5585,814,2752,2164.8,820
5080,5612,811,3624,2772,1400
5081,5574,826,2870,4455,1500
5082,5597,822,2695,1452,880
5083,5621,828,3089,772.2,260
5084,5603,813,2228,554.4,240
5085,5566,798,3042,2541,1100
5086,5625,806,2814,712.8,360
5087,5556,808,3791,2336.4,1180
5088,5598,801,2248,3590.4,1360
5089,5604,816,2903,4712.4,2040
5090,5563,798,3068,6771.6,2280
5091,5606,812,3391,4356,2200
5092,5570,813,2458,3973.2,1720
5093,5577,826,2306,1155,700
5094,5557,814,2615,4851,2100
5095,5626,828,2016,2673,900
5096,5595,811,2337,4554,2300
5097,5633,809,2947,3511.2,1520
5098,5574,806,2561,2442,1480
5099,5624,810,2251,2904,1100
5100,5563,823,2111,3432,1300
5101,5602,818,3383,3907.2,1480
5102,5552,811,2112,475.2,160
5103,5597,830,3451,4646.4,1760
5104,5566,817,2016,2732.4,1380
5105,5622,806,2085,5280,2000
5106,5633,822,3012,5035.8,2180
5107,5570,810,3519,4276.8,1620
5108,5607,804,3260,4573.8,1980
5109,5626,820,2940,3597,2180
5110,5624,821,3490,4204.2,1820
5111,5618,821,3546,2217.6,960
5112,5587,814,2332,5082,2200
5113,5617,819,2462,6415.2,2160
5114,5583,830,3390,4692.6,1580
5115,5608,810,2091,2409,1460
5116,5606,825,3688,759,460
5117,5633,808,3394,422.4,160
5118,5608,806,3307,3148.2,1060
5119,5620,808,2367,2494.8,1260
5120,5561,805,2568,3524.4,1780
5121,5561,823,3415,2956.8,1120
5122,5562,828,3544,3135,1900
5123,5572,828,2310,554.4,280
5124,5555,813,2365,3405.6,1720
5125,5591,820,2791,924,560
5126,5561,812,3779,2006.4,760
5127,5620,830,2469,4098.6,1380
5128,5585,822,2388,646.8,280
5129,5595,809,3135,1108.8,560
5130,5625,806,3065,3300,2000
5131,5603,798,3432,594,300
5132,5585,803,2924,3062.4,1160
5133,5617,823,3073,2481.6,940
5134,5566,805,3258,158.4,80
5135,5572,826,2669,3088.8,1560
5136,5627,806,2077,3432,1300
5137,5553,812,3700,4804.8,2080
5138,5623,805,2971,7068.6,2380
5139,5565,818,2801,4554,2300
5140,5615,811,3291,4699.2,1780
5141,5594,802,3228,633.6,320
5142,5559,816,3337,831.6,360
5143,5631,825,3613,1432.2,620
5144,5556,800,2937,5405.4,2340
5145,5632,806,2484,5016,1900
5146,5567,821,2215,1570.8,680
5147,5604,816,3565,4435.2,1680
5148,5611,829,3789,396,240
5149,5582,801,2332,4758.6,2060
5150,5625,821,3854,435.6,220
5151,5607,817,3507,3445.2,1160
5152,5576,826,3955,4171.2,1580
5153,5602,798,2558,2851.2,960
5154,5576,826,3895,4158,1400
5155,5632,815,3563,1108.8,560
5156,5626,815,2658,2217.6,840
5157,5619,826,3612,1425.6,540
5158,5601,815,2728,3445.2,1160
5159,5615,815,2303,2851.2,1440
5160,5591,802,3313,2197.8,740
5161,5585,824,3578,7068.6,2380
5162,5631,820,2621,4316.4,2180
5163,5558,821,3902,3927,1700
5164,5624,828,3815,2970,1500
5165,5612,822,3272,1293.6,560
5166,5559,811,2810,2178,1320
5167,5611,798,2019,1452,880
5168,5567,800,3438,1848,700
5169,5603,803,3963,1841.4,620
5170,5569,810,2736,2772,1680
5171,5555,802,2313,4930.2,1660
5172,5606,822,3135,3148.2,1060
5173,5553,805,3193,2079,700
5174,5626,817,3794,3999.6,2020
5175,5570,827,2769,3557.4,1540
5176,5561,827,3189,2613.6,1320
5177,5587,798,3704,772.2,260
5178,5570,799,2995,1003.2,380
5179,5552,805,3514,3445.2,1740
5180,5611,827,2916,831.6,420
5181,5612,806,3896,1108.8,560
5182,5566,819,2826,4943.4,2140
5183,5613,799,2613,3537.6,1340
5184,5612,802,3883,3115.2,1180
5185,5615,826,3780,1339.8,580
5186,5604,822,3026,6237,2100
5187,5616,827,2232,3201,1940
5188,5630,819,3373,2138.4,1080
5189,5603,824,2519,4573.8,1980
5190,5616,815,3552,1861.2,940
5191,5634,814,3358,4514.4,1520
5192,5622,816,2010,3207.6,1620
5193,5595,813,3711,369.6,160
5194,5604,809,3894,2257.2,760
5195,5596,816,3762,2343,1420
5196,5573,811,3785,957,580
5197,5626,807,3544,2019.6,680
5198,5567,805,2368,211.2,80
5199,5630,826,3487,534.6,180
5200,5589,828,2369,990,600
5201,5562,819,3907,2904,1100
5202,5634,799,2466,4039.2,1360
5203,5575,809,3069,950.4,320
5204,5556,801,3578,3267,1100
5205,5579,803,3805,2871,1740
5206,5631,824,3328,2145,1300
5207,5622,800,3229,785.4,340
5208,5565,817,3929,3920.4,1320
5209,5606,803,2146,1544.4,520
5210,5554,827,2592,4514.4,2280
5211,5565,825,3065,5966.4,2260
5212,5578,809,3883,1069.2,540
5213,5571,798,3376,528,200
5214,5590,825,3228,1386,700
5215,5631,817,3547,3405.6,1720
5216,5593,802,2187,1782,600
5217,5568,807,3460,1069.2,360
5218,5553,803,2443,1980,1000
5219,5568,819,2567,2316.6,780
5220,5588,801,2902,4012.8,1520
5221,5550,800,3086,3630,2200
5222,5608,802,2915,1722.6,580
5223,5581,820,2569,1894.2,820
5224,5590,829,3240,2494.8,1080
5225,5631,807,3576,6177.6,2080
5226,5584,808,3663,2428.8,920
5227,5579,800,2957,1425.6,720
5228,5598,803,2802,3300,2000
5229,5571,812,3590,3399,2060
5230,5555,820,3527,792,480
5231,5563,826,2121,528,200
5232,5630,801,3646,1069.2,360
5233,5624,819,2584,924,400
5234,5560,808,3583,4554,2300
5235,5574,826,2759,462,280
5236,5596,798,3766,2296.8,1160
5237,5582,804,3658,6593.4,2220
5238,5550,813,2001,2112,800
5239,5597,816,3798,3286.8,1660
5240,5557,800,2740,5405.4,2340
5241,5564,828,2899,2613.6,880
5242,5612,806,2321,1122,680
5243,5557,820,3748,1881,1140
5244,5603,804,2172,4804.8,2080
5245,5561,799,3726,3207.6,1620
5246,5562,828,3678,5286.6,1780
5247,5620,818,3178,2059.2,780
5248,5574,828,3165,3742.2,1260
5249,5605,828,2576,2851.2,1080
5250,5617,829,3111,2937,1780
5251,5614,801,2078,4699.2,1780
5252,5617,808,2423,3201,1940
5253,5581,800,3383,2316.6,780
5254,5585,799,3209,237.6,120
5255,5632,822,2389,1069.2,360
5256,5559,818,3589,759,460
5257,5622,830,2979,514.8,260
5258,5570,805,3313,2864.4,1240
5259,5592,825,3868,132,80
5260,5619,829,3308,1306.8,440
5261,5575,811,2770,633.6,320
5262,5552,803,2487,831.6,280
5263,5624,827,2457,1155,500
5264,5618,830,3729,2494.8,1080
5265,5608,798,2357,231,140
5266,5606,823,3266,3603.6,1820
5267,5610,820,3746,3537.6,1340
5268,5591,804,2611,1900.8,720
5269,5610,816,2568,3418.8,1480
5270,5582,807,3978,5035.8,2180
5271,5591,799,2334,4481.4,1940
5272,5570,824,2386,3333,2020
5273,5556,823,2969,1617,980
5274,5556,803,2533,1960.2,660
5275,5571,800,3458,2864.4,1240
5276,5630,829,2267,5491.2,2080
5277,5620,804,3846,3115.2,1180
5278,5581,814,3355,3247.2,1640
5279,5574,824,3161,3828,2320
5280,5603,829,2157,4712.4,2040
5281,5596,821,3771,4111.8,1780
5282,5585,803,2774,3088.8,1560
5283,5561,820,3647,2164.8,820
5284,5597,821,2138,2692.8,1020
5285,5626,813,2138,4296.6,1860
5286,5560,805,2203,4435.2,2240
5287,5630,799,3559,534.6,180
5288,5605,830,3606,3286.8,1660
5289,5555,819,2188,5068.8,1920
5290,5596,823,3118,1900.8,720
5291,5583,806,3783,1795.2,680
5292,5560,801,3352,2376,900
5293,5624,825,3010,4943.4,2140
5294,5579,828,2946,237.6,120
5295,5552,808,3086,4039.2,2040
5296,5584,806,3040,1821.6,920
5297,5608,801,2860,4699.2,1780
5298,5615,804,2164,1485,500
5299,5604,817,3628,2442,1480
5300,5557,803,3703,1900.8,960
5301,5624,816,3556,2125.2,920
5302,5630,829,2411,4573.8,1540
5303,5590,809,3917,3722.4,1880
5304,5566,808,3924,1722.6,580
5305,5592,798,3561,1188,600
5306,5575,817,3437,2376,800
5307,5627,798,2165,4276.8,1440
5308,5601,828,2973,772.2,260
5309,5556,826,3469,1306.8,660
5310,5630,825,3667,2376,800
5311,5617,799,2559,1056,640
5312,5628,808,3774,3207.6,1620
5313,5555,821,3394,4540.8,1720
5314,5579,824,3241,1188,600
5315,5570,823,3480,2217.6,840
5316,5619,812,3221,831.6,360
5317,5610,814,3573,3372.6,1460
5318,5619,819,2315,1544.4,780
5319,5569,799,3509,3590.4,1360
5320,5594,804,2200,4646.4,1760
5321,5588,819,2561,2725.8,1180
5322,5596,816,3704,277.2,140
5323,5604,805,2909,3432,1300
5324,5584,805,3033,3630,2200
5325,5597,823,2742,1465.2,740
5326,5594,812,2710,4455,1500
5327,5615,800,2552,3326.4,1680
5328,5570,802,3610,831.6,280
5329,5612,816,2070,4989.6,1680
5330,5577,807,2925,2534.4,1280
5331,5599,822,2364,3220.8,1220
5332,5624,815,2979,1848,800
5333,5588,806,2140,1755.6,760
5334,5583,799,3782,4593.6,2320
5335,5600,799,2943,6118.2,2060
5336,5550,826,2952,1821.6,920
5337,5586,815,3316,4217.4,1420
5338,5552,806,3897,5082,2200
5339,5593,830,3961,3286.8,1660
5340,5593,816,3806,1386,700
5341,5570,810,3412,4943.4,2140
5342,5578,811,2945,1795.2,680
5343,5589,817,2940,3207.6,1620
5344,5597,820,2819,6072,2300
5345,5603,819,3955,5082,2200
5346,5581,815,3167,4488,1700
5347,5618,828,2199,1716,1040
5348,5602,825,3429,3590.4,1360
5349,5576,822,3542,5359.2,2320
5350,5593,810,3181,4620,2000
5351,5566,829,2529,3973.2,1720
5352,5616,822,3016,4593.6,1740
5353,5625,817,2409,1293.6,560
5354,5576,815,2240,3286.8,1660
5355,5630,817,3210,2323.2,880
5356,5553,824,2446,1940.4,840
5357,5554,802,3662,990,500
5358,5612,808,2650,4342.8,1880
5359,5553,818,2822,4527.6,1960
5360,5566,816,3770,3603.6,1560
5361,5602,800,3550,3762,2280
5362,5617,801,3675,2178,1320
5363,5629,821,2720,4356,2200
5364,5597,812,2780,600.6,260
5365,5613,829,3525,237.6,120
5366,5553,828,3062,871.2,440
5367,5611,820,2184,3762,2280
5368,5597,812,2933,2554.2,860
5369,5578,802,3262,2217.6,840
5370,5618,800,3657,1617,700
5371,5578,827,3554,580.8,220
5372,5570,817,3337,2890.8,1460
5373,5602,828,2753,4204.2,1820
5374,5619,808,3446,2376,1200
5375,5612,800,3052,1544.4,780
5376,5562,829,2614,831.6,360
5377,5558,801,3466,528,200
5378,5562,802,2385,1980,1000
5379,5613,826,3678,693,300
5380,5628,818,3914,3141.6,1360
5381,5626,824,3735,554.4,240
5382,5565,806,3737,2732.4,1380
5383,5628,818,2250,3722.4,1880
5384,5633,811,3771,5049,1700
5385,5603,826,3946,3973.2,1720
5386,5561,808,3983,5049,1700
5387,5613,820,2409,4963.2,1880
5388,5585,821,2706,2956.8,1280
5389,5620,821,3844,2970,1000
5390,5553,829,2514,2534.4,1280
5391,5580,802,3622,3801.6,1920
5392,5583,824,2260,475.2,240
5393,5621,828,3140,3207.6,1620
5394,5609,802,3181,5286.6,1780
5395,5576,812,2938,7068.6,2380
5396,5554,824,3336,2428.8,920
5397,5603,824,3696,2178,1100
5398,5622,812,2156,752.4,380
5399,5575,817,3531,2197.8,740
5400,5579,798,2366,4065.6,1540
5401,5575,825,3659,1848,800
5402,5605,822,3468,561,340
5403,5561,814,3937,792,300
5404,5571,820,2267,462,200
5405,5566,823,2122,5332.8,2020
5406,5613,828,3704,1201.2,520
5407,5632,823,3163,2640,1600
5408,5609,821,3159,4712.4,2040
5409,5617,824,3502,264,160
5410,5552,811,2041,2613.6,880
5411,5587,819,3292,3920.4,1320
5412,5579,822,3646,2059.2,780
5413,5594,803,3434,396,240
5414,5559,818,2390,6230.4,2360
5415,5575,829,3501,1702.8,860
5416,5585,807,3079,165,100
5417,5592,822,2534,475.2,240
5418,5566,821,2140,316.8,160
5419,5560,818,2569,5940,2000
5420,5559,817,3900,871.2,440
5421,5570,815,3520,396,200
5422,5572,803,2325,950.4,480
5423,5613,804,2708,712.8,360
5424,5611,821,3649,4573.8,1980
5425,5632,798,3637,1782,600
5426,5616,830,2677,237.6,80
5427,5616,824,3499,752.4,380
5428,5618,816,2848,1452,880
5429,5614,817,3290,1419,860
5430,5609,801,3315,3465,1500
5431,5629,807,3086,3537.6,1340
5432,5580,824,2055,3009.6,1140
5433,5557,817,2791,4474.8,2260
5434,5610,826,3758,1009.8,340
5435,5612,806,2861,1425.6,480
5436,5616,809,3072,2263.8,980
5437,5608,798,3960,2138.4,1080
5438,5614,818,2058,2494.8,1080
5439,5595,820,3437,316.8,160
5440,5610,803,3223,4118.4,2080
5441,5553,817,3976,1900.8,640
5442,5566,813,2648,2197.8,740
5443,5599,820,3426,2336.4,1180
5444,5575,826,3556,1617,980
5445,5596,826,2069,3960,2000
5446,5572,823,2194,1346.4,680
5447,5554,827,2041,1386,840
5448,5619,819,2031,2046,1240
5449,5553,803,3174,1617,700
5450,5576,824,3440,627,380
5451,5594,811,2795,4666.2,2020
5452,5620,815,3564,1372.8,520
5453,5559,811,3169,4930.2,1660
5454,5590,821,3828,2692.8,1360
5455,5608,826,3025,4111.8,1780
5456,5617,823,2195,4395.6,1480
5457,5583,807,3329,4118.4,2080
5458,5552,800,2473,297,100
5459,5631,814,3221,3207.6,1620
5460,5556,820,3316,2937,1780
5461,5571,811,3717,1742.4,880
5462,5565,827,2346,600.6,260
5463,5624,811,3091,3168,1200
5464,5570,816,3509,231,100
5465,5632,802,3488,6355.8,2140
5466,5600,811,2489,1247.4,420
5467,5628,804,2588,4963.2,1880
5468,5618,822,3620,3049.2,1320
5469,5611,802,3586,3927,2380
5470,5577,828,3197,1432.2,620
5471,5573,802,2553,1551,940
5472,5631,814,2097,1023,620
5473,5574,801,2134,1320,500
5474,5610,812,2331,2732.4,920
5475,5594,819,3995,2587.2,980
5476,5554,819,3573,2739,1660
5477,5626,803,2418,2494.8,1260
5478,5621,823,2590,5280,2000
5479,5605,811,2317,5966.4,2260
5480,5609,800,3594,1716,1040
5481,5604,804,2665,297,100
5482,5571,817,2297,3682.8,1240
5483,5592,820,3742,3960,2000
5484,5604,828,2351,2574,1560
5485,5605,799,3429,2376,900
5486,5559,804,2247,2079,1260
5487,5626,803,3266,5108.4,1720
5488,5625,818,2427,2310,1400
5489,5606,826,2343,2508,1520
5490,5600,811,3572,1531.2,580
5491,5557,800,2271,5464.8,1840
5492,5603,815,3403,5808,2200
5493,5628,799,2656,6177.6,2340
5494,5616,828,3346,2178,1320
5495,5561,803,2066,924,400
5496,5572,822,2021,2112,800
5497,5584,828,3598,4593.6,2320
5498,5560,819,2575,6771.6,2280
5499,5602,824,2614,3630,2200
5500,5553,818,3208,3649.8,1580
5501,5592,812,3115,1841.4,620
5502,5627,829,2707,1524.6,660
5503,5562,806,3215,600.6,260
5504,5609,811,3760,3795,2300
5505,5570,806,3182,4692.6,1580
5506,5634,808,2403,739.2,280
5507,5572,827,2679,2494.8,840
5508,5604,811,3970,462,280
5509,5613,826,3015,726,440
5510,5610,810,3219,4989.6,1680
5511,5602,823,3625,3894,2360
5512,5594,826,2644,3465,1500
5513,5602,809,3971,4930.2,1660
5514,5603,822,3841,3643.2,1380
5515,5550,829,3074,1478.4,560
5516,5566,808,3330,3207.6,1080
5517,5616,806,2949,4540.8,1720
5518,5571,814,2754,2376,1440
5519,5553,803,3046,1247.4,420
5520,5610,828,2446,5808,2200
5521,5550,804,2618,4065.6,1760
5522,5619,815,3418,686.4,260
5523,5563,816,2689,1009.8,340
5524,5567,805,3682,4573.8,1980
5525,5598,808,3484,4395.6,2220
5526,5566,814,2692,1617,700
5527,5564,827,3826,1795.2,680
5528,5561,809,3650,4752,1600
5529,5610,800,3464,858,520
5530,5621,813,2616,369.6,140
5531,5556,811,2169,2277,1380
5532,5588,808,2478,2534.4,1280
5533,5593,825,3121,673.2,340
5534,5590,801,3030,4593.6,1740
5535,5592,825,2479,3418.8,1480
5536,5628,811,2793,3597,2180
5537,5630,802,3533,415.8,180
5538,5628,815,2602,1425.6,720
5539,5580,803,2138,1544.4,780
5540,5550,826,3885,1848,800
5541,5602,803,2901,4943.4,2140
5542,5613,821,3427,792,400
5543,5601,799,3040,2270.4,860
5544,5560,805,3999,2079,900
5545,5628,827,2362,3128.4,1580
5546,5624,820,2079,3643.2,1840
5547,5585,825,3720,2263.8,980
5548,5623,824,2042,580.8,220
5549,5600,824,2313,2006.4,760
5550,5580,824,3538,3234,1960
5551,5613,817,2042,831.6,280
5552,5627,816,3406,3168,1920
5553,5624,802,3961,6415.2,2160
5554,5554,823,3721,1524.6,660
5555,5622,828,2016,5035.8,2180
5556,5563,825,2870,1386,700
5557,5550,829,2151,3247.2,1640
5558,5588,826,2189,5227.2,1760
5559,5572,829,3848,3286.8,1660
5560,5594,804,3918,3009.6,1140
5561,5569,807,2344,2970,1000
5562,5595,803,2577,4620,2000
5563,5605,829,3408,231,140
5564,5631,808,3209,3795,2300
5565,5581,814,3341,3788.4,1640
5566,5565,798,3469,2574,1560
5567,5575,821,2041,5332.8,2020
5568,5588,806,3529,2494.8,840
5569,5556,804,3578,4488,1700
5570,5566,801,2632,3557.4,1540
5571,5608,823,3334,3088.8,1560
5572,5572,809,3763,2930.4,1480
5573,5607,824,3779,2890.8,1460
5574,5619,806,3482,3696,1400
5575,5613,815,3590,5128.2,2220
5576,5622,820,3296,2791.8,940
5577,5617,825,2995,950.4,320
5578,5584,822,3350,990,600
5579,5582,817,2771,2013,1220
5580,5569,821,2766,429,260
5581,5559,799,3813,3999.6,2020
5582,5562,819,3402,3597,2180
5583,5564,824,3488,528,200
5584,5567,801,3736,4382.4,1660
5585,5622,829,3370,5940,2000
5586,5595,807,2545,5332.8,2020
5587,5627,830,2664,4620,2000
5588,5604,823,3907,2376,900
5589,5602,805,3643,3927,1700
5590,5561,805,3360,2079,1260
5591,5579,819,2340,3788.4,1640
5592,5575,804,2324,3432,2080
5593,5590,809,2474,1603.8,540
5594,5591,813,2315,3907.2,1480
5595,5612,817,2259,4078.8,2060
5596,5620,804,3886,3029.4,1020
5597,5617,802,3238,4573.8,1980
5598,5614,821,2106,4395.6,1480
5599,5598,828,3436,1584,960
5600,5594,818,2937,4474.8,2260
5601,5594,807,3633,646.8,280
5602,5586,818,2600,3115.2,1180
5603,5603,816,3593,3220.8,1220
5604,5618,802,2742,1801.8,780
5605,5587,799,2543,2211,1340
5606,5617,798,3349,5649.6,2140
5607,5605,819,2980,580.8,220
5608,5591,804,3942,1848,1120
5609,5560,802,2580,4455,1500
5610,5618,828,3559,3630,2200
5611,5630,824,3415,2904,1760
5612,5626,819,3471,2336.4,1180
5613,5618,828,3404,5808,2200
5614,5616,799,2961,897.6,340
5615,5586,805,2245,5121.6,1940
5616,5553,814,2633,3326.4,1680
5617,5625,803,2785,1247.4,420
5618,5598,810,2617,4488,1700
5619,5618,802,2761,2098.8,1060
5620,5611,809,3327,3372.6,1460
5621,5564,816,2762,2673,1620
5622,5630,821,3309,554.4,240
5623,5629,817,2477,495,300
5624,5594,800,2475,3742.2,1260
5625,5589,803,2105,1663.2,840
5626,5566,821,2605,1815,1100
5627,5611,798,2044,396,240
5628,5592,821,2067,891,540
5629,5550,798,3935,2633.4,1140
5630,5604,817,2619,4540.8,1720
5631,5618,819,3392,1267.2,480
5632,5589,808,3141,3590.4,1360
5633,5587,814,2238,858,520
5634,5631,822,2498,6474.6,2180
5635,5607,809,2030,4197.6,2120
5636,5618,819,2032,6415.2,2160
5637,5581,815,2242,5649.6,2140
5638,5609,829,3296,2732.4,1380
5639,5616,829,2663,4276.8,2160
5640,5592,820,2407,897.6,340
5641,5572,801,2112,858,520
5642,5595,812,3773,4158,1400
5643,5595,815,3190,633.6,320
5644,5630,799,3094,561,340
5645,5592,819,3650,277.2,140
5646,5617,813,3350,5266.8,2280
5647,5582,803,2143,4573.8,1980
5648,5622,799,2721,1320,800
5649,5576,804,2835,4857.6,1840
5650,5634,812,3068,2138.4,720
5651,5571,830,2418,2679.6,1160
5652,5566,802,2099,792,480
5653,5562,816,3603,3511.2,1520
5654,5634,809,2814,534.6,180
5655,5627,823,2685,6283.2,2380
5656,5608,829,3339,1287,780
5657,5562,798,3575,1108.8,480
5658,5594,805,2196,4930.2,1660
5659,5602,823,2409,1782,900
5660,5601,826,3262,2494.8,1260
5661,5599,800,3628,1188,720
5662,5602,812,3707,1861.2,940
5663,5595,822,3555,1584,960
5664,5626,819,3322,3861,2340
5665,5574,802,3747,462,280
5666,5564,827,2421,6593.4,2220
5667,5575,823,2169,4217.4,1420
5668,5607,823,3228,5966.4,2260
5669,5565,822,2683,5049,1700
5670,5590,802,3032,3267,1100
5671,5620,807,2810,3326.4,1440
5672,5614,830,3182,369.6,140
5673,5562,814,3577,5497.8,2380
5674,5584,799,3680,1940.4,840
5675,5597,826,3884,4633.2,2340
5676,5584,828,2486,660,400
5677,5592,800,3063,396,200
5678,5589,798,3696,646.8,280
5679,5605,800,3646,4692.6,1580
5680,5611,817,3783,198,100
5681,5626,800,3433,2376,800
5682,5568,804,3212,4435.2,2240
5683,5622,826,3913,950.4,320
5684,5622,822,3897,2178,1320
5685,5627,798,3673,5761.8,1940
5686,5573,822,3324,4118.4,2080
5687,5631,805,3750,4158,1400
5688,5599,811,3921,1702.8,860
5689,5601,801,2050,4593.6,2320
5690,5557,828,2646,792,480
5691,5599,808,3023,2772,1200
5692,5576,819,2990,2059.2,780
5693,5628,827,2471,6355.8,2140
5694,5632,799,3995,3432,1300
5695,5617,803,3795,831.6,420
5696,5601,806,3043,1320,800
5697,5556,817,3603,1504.8,760
5698,5550,811,3148,2732.4,1380
5699,5590,803,2596,1584,800
5700,5589,826,2871,5167.8,1740
5701,5580,800,2894,2574,1300
5702,5620,811,3562,825,500
5703,5621,798,2579,6058.8,2040
5704,5569,821,2307,580.8,220
5705,5586,812,2978,5524.2,1860
5706,5578,801,3267,5755.2,2180
5707,5591,812,3541,4158,2100
5708,5554,804,3798,5280,2000
5709,5592,808,3604,1815,1100
5710,5630,817,3073,6124.8,2320
5711,5553,817,2794,990,500
5712,5575,818,2069,2851.2,1080
5713,5603,812,3662,3603.6,1820
5714,5557,798,3804,1425.6,480
5715,5589,804,2455,4514.4,2280
5716,5626,816,3975,1155,700
5717,5596,823,3429,891,540
5718,5553,807,3223,4752,1800
5719,5558,808,2358,594,300
5720,5634,815,3842,5596.8,2120
5721,5568,820,3550,4488,1700
5722,5568,811,2044,198,100
5723,5627,830,2313,2263.8,980
5724,5621,810,3181,2475,1500
5725,5564,829,2214,2791.8,940
5726,5617,809,2062,3069,1860
5727,5589,816,3182,3168,1200
5728,5579,826,3854,3088.8,1040
