divorce_date,dob_man,education_man,income_man,dob_woman,education_woman,income_woman,marriage_date,marriage_duration,num_kids,marriage_year,man_age_marriage,woman_age_marriage
2011-07-15 00:00:00,1977-11-08 00:00:00,Professional,4000.0,1976-08-04 00:00:00,Preparatory,16000.0,2007-10-26 00:00:00,3.0,1.0,2007,30,31
2013-07-15 00:00:00,1982-01-28 00:00:00,Professional,14000.0,1982-05-06 00:00:00,Professional,6000.0,2011-06-08 00:00:00,2.0,nan,2011,29,29
2006-08-15 00:00:00,1978-05-06 00:00:00,Professional,4000.0,1979-04-14 00:00:00,Preparatory,41000.0,1997-03-10 00:00:00,7.0,3.0,1997,19,18
2006-08-15 00:00:00,1953-12-19 00:00:00,Secondary,6000.0,1957-10-02 00:00:00,Professional,10000.0,1993-08-13 00:00:00,13.0,nan,1993,40,36
2011-08-15 00:00:00,1970-03-16 00:00:00,Professional,4600.0,1979-01-16 00:00:00,Secondary,3000.0,1998-06-26 00:00:00,13.0,nan,1998,28,19
2012-08-15 00:00:00,1977-07-07 00:00:00,Preparatory,9000.0,1975-07-04 00:00:00,Professional,16000.0,2008-12-27 00:00:00,3.0,nan,2008,31,33
2013-08-15 00:00:00,1982-12-31 00:00:00,Primary,4800.0,1981-11-06 00:00:00,Secondary,3200.0,2010-01-26 00:00:00,3.0,nan,2010,28,29
2007-10-15 00:00:00,1962-04-16 00:00:00,Professional,13000.0,1964-03-04 00:00:00,Professional,10000.0,1992-11-27 00:00:00,15.0,2.0,1992,30,28
2008-10-15 00:00:00,1980-04-01 00:00:00,Preparatory,3200.0,1979-02-14 00:00:00,Preparatory,4000.0,2001-09-04 00:00:00,6.0,1.0,2001,21,22
2014-10-15 00:00:00,1971-06-27 00:00:00,Professional,15000.0,1978-03-03 00:00:00,Professional,18000.0,2008-02-16 00:00:00,6.0,nan,2008,37,30
2000-11-15 00:00:00,1956-09-24 00:00:00,Primary,1400.0,1961-03-10 00:00:00,Primary,1600.0,1977-08-22 00:00:00,23.0,1.0,1977,21,16
2001-11-15 00:00:00,1972-06-08 00:00:00,Professional,5.0,1970-09-24 00:00:00,Professional,5.5,1995-07-14 00:00:00,6.0,2.0,1995,23,25
2001-11-15 00:00:00,1964-01-09 00:00:00,Secondary,2400.0,1965-06-14 00:00:00,Secondary,3000.0,1986-01-14 00:00:00,15.0,3.0,1986,22,21
2006-11-15 00:00:00,1957-07-20 00:00:00,Preparatory,4800.0,1957-01-21 00:00:00,Preparatory,4200.0,1974-07-26 00:00:00,3.0,nan,1974,17,17
2011-11-15 00:00:00,1965-07-01 00:00:00,Secondary,5000.0,1978-01-23 00:00:00,Primary,4000.0,1993-06-21 00:00:00,18.0,1.0,1993,28,15
2000-12-15 00:00:00,1962-03-03 00:00:00,Preparatory,4000.0,1969-12-06 00:00:00,Preparatory,3000.0,1986-08-16 00:00:00,14.0,1.0,1986,24,17
2003-12-15 00:00:00,1957-06-19 00:00:00,Professional,12000.0,1958-04-11 00:00:00,Secondary,22000.0,1982-07-31 00:00:00,21.0,1.0,1982,25,24
2004-12-15 00:00:00,1980-03-11 00:00:00,Preparatory,3100.0,1976-11-07 00:00:00,Preparatory,3000.0,2002-03-22 00:00:00,2.0,nan,2002,22,26
2005-12-15 00:00:00,1951-03-11 00:00:00,Preparatory,15000.0,1954-01-12 00:00:00,Professional,15000.0,1982-12-22 00:00:00,23.0,2.0,1982,31,28
2008-12-15 00:00:00,1981-03-19 00:00:00,Preparatory,2300.0,1979-06-09 00:00:00,Secondary,2400.0,2002-06-02 00:00:00,4.0,1.0,2002,21,23
2009-12-15 00:00:00,1966-07-01 00:00:00,Preparatory,6000.0,1966-05-13 00:00:00,Preparatory,10000.0,1988-08-02 00:00:00,21.0,1.0,1988,22,22
2010-12-15 00:00:00,1974-04-01 00:00:00,Preparatory,3500.0,1983-01-06 00:00:00,Professional,2500.0,2002-01-31 00:00:00,8.0,1.0,2002,28,19
2010-12-15 00:00:00,1975-11-05 00:00:00,Secondary,4000.0,1975-02-11 00:00:00,Secondary,4000.0,1995-06-30 00:00:00,15.0,2.0,1995,20,20
2011-12-15 00:00:00,1965-04-16 00:00:00,Preparatory,6500.0,1972-06-27 00:00:00,Preparatory,7000.0,1998-10-11 00:00:00,13.0,1.0,1998,33,26
2011-12-15 00:00:00,1964-02-24 00:00:00,Preparatory,5000.0,1968-11-01 00:00:00,Professional,9000.0,1993-04-03 00:00:00,18.0,1.0,1993,29,25
2011-12-15 00:00:00,1980-07-29 00:00:00,Professional,6000.0,1984-01-19 00:00:00,Preparatory,6000.0,2006-04-10 00:00:00,12.0,1.0,2006,26,22
2003-01-16 00:00:00,1959-11-23 00:00:00,Professional,15000.0,1964-12-09 00:00:00,Professional,9000.0,2001-02-13 00:00:00,1.0,nan,2001,42,37
2001-02-16 00:00:00,1965-07-08 00:00:00,Professional,5000.0,1964-11-02 00:00:00,Professional,5000.0,1990-12-22 00:00:00,10.0,1.0,1990,25,26
2001-02-16 00:00:00,1956-01-03 00:00:00,Preparatory,10.0,1958-07-03 00:00:00,Professional,5000.0,1987-02-27 00:00:00,13.0,2.0,1987,31,29
2006-02-16 00:00:00,1965-04-14 00:00:00,Preparatory,4000.0,1972-11-05 00:00:00,Professional,6000.0,1998-12-23 00:00:00,7.0,nan,1998,33,26
2007-02-16 00:00:00,1967-08-10 00:00:00,Professional,8000.0,1966-07-23 00:00:00,Professional,10500.0,2004-08-10 00:00:00,2.0,nan,2004,37,38
2009-02-16 00:00:00,1958-04-08 00:00:00,Secondary,4900.0,1955-02-03 00:00:00,Secondary,5200.0,2001-05-15 00:00:00,4.0,nan,2001,43,46
2004-03-16 00:00:00,1955-11-15 00:00:00,Primary,800.0,1970-04-03 00:00:00,Professional,1000.0,2002-01-26 00:00:00,2.0,nan,2002,47,32
2006-03-16 00:00:00,1970-02-17 00:00:00,Preparatory,4000.0,1972-09-15 00:00:00,Preparatory,1500.0,1996-09-11 00:00:00,9.0,2.0,1996,26,24
2007-03-16 00:00:00,1977-04-21 00:00:00,Professional,12000.0,1969-10-27 00:00:00,Professional,5000.0,1998-10-23 00:00:00,8.0,nan,1998,21,29
2010-03-16 00:00:00,1971-09-30 00:00:00,Professional,4000.0,1969-01-22 00:00:00,Professional,6000.0,2001-08-05 00:00:00,9.0,1.0,2001,30,32
2011-03-16 00:00:00,1961-08-13 00:00:00,Professional,8000.0,1959-06-01 00:00:00,Professional,8000.0,1983-08-17 00:00:00,27.0,nan,1983,22,24
2001-04-16 00:00:00,1971-01-18 00:00:00,Primary,1200.0,1975-06-04 00:00:00,Professional,8000.0,1999-02-25 00:00:00,2.0,nan,1999,28,24
2001-04-16 00:00:00,1965-03-17 00:00:00,Professional,2200.0,1967-09-13 00:00:00,Preparatory,3000.0,1994-12-20 00:00:00,6.0,1.0,1994,29,27
2001-04-16 00:00:00,1967-08-09 00:00:00,Secondary,3000.0,1974-03-23 00:00:00,Professional,2300.0,1990-05-15 00:00:00,10.0,nan,1990,23,16
2003-04-16 00:00:00,1965-10-09 00:00:00,Professional,3000.0,1973-03-03 00:00:00,Preparatory,3000.0,1993-11-03 00:00:00,7.0,3.0,1993,28,20
2009-04-16 00:00:00,1950-03-15 00:00:00,Professional,22000.0,1981-08-27 00:00:00,Professional,6000.0,2001-12-03 00:00:00,8.0,nan,2001,51,20
2009-04-16 00:00:00,1969-07-06 00:00:00,Professional,6000.0,1976-01-23 00:00:00,Professional,5000.0,2000-05-13 00:00:00,5.0,nan,2000,31,24
2010-04-16 00:00:00,1961-07-20 00:00:00,Professional,5000.0,1965-07-10 00:00:00,Professional,4000.0,1986-02-14 00:00:00,17.0,3.0,1986,25,21
2013-04-16 00:00:00,1977-09-06 00:00:00,Professional,6000.0,1967-08-18 00:00:00,Professional,6000.0,2001-08-08 00:00:00,5.0,2.0,2001,24,34
2014-04-16 00:00:00,1986-03-11 00:00:00,Professional,10000.0,1986-11-20 00:00:00,Professional,8000.0,2012-07-09 00:00:00,1.0,nan,2012,26,26
2014-04-16 00:00:00,1973-05-19 00:00:00,Professional,8000.0,1984-09-09 00:00:00,Professional,10000.0,2005-12-16 00:00:00,5.0,nan,2005,32,21
2014-04-16 00:00:00,1978-11-07 00:00:00,Preparatory,6000.0,1975-12-07 00:00:00,Professional,14000.0,2006-07-15 00:00:00,7.0,1.0,2006,28,31
2003-05-16 00:00:00,1963-03-25 00:00:00,Primary,1800.0,1977-06-02 00:00:00,Preparatory,3100.0,1992-12-11 00:00:00,10.0,2.0,1992,29,15
2005-05-16 00:00:00,1976-04-23 00:00:00,Preparatory,2500.0,1979-09-26 00:00:00,Professional,5000.0,1998-09-19 00:00:00,6.0,1.0,1998,22,19
2011-05-16 00:00:00,1973-04-16 00:00:00,Secondary,2000.0,1983-04-26 00:00:00,Secondary,2500.0,2001-11-19 00:00:00,5.0,1.0,2001,28,18
2000-06-16 00:00:00,1956-07-25 00:00:00,Preparatory,2100.0,1956-02-24 00:00:00,Secondary,3000.0,1974-08-13 00:00:00,25.0,2.0,1974,18,18
2004-06-16 00:00:00,1972-07-30 00:00:00,Professional,8000.0,1970-07-12 00:00:00,Professional,10300.0,2000-04-15 00:00:00,4.0,nan,2000,28,30
2004-06-16 00:00:00,1953-10-24 00:00:00,Professional,8000.0,1966-12-07 00:00:00,Professional,8000.0,1996-03-29 00:00:00,8.0,nan,1996,43,30
2005-06-16 00:00:00,1974-08-17 00:00:00,Professional,7000.0,1974-03-10 00:00:00,Professional,63000.0,1996-12-14 00:00:00,11.0,nan,1996,22,22
2008-06-16 00:00:00,1962-07-17 00:00:00,Professional,15000.0,1963-03-27 00:00:00,Professional,10000.0,1986-12-16 00:00:00,21.0,3.0,1986,24,23
2009-06-16 00:00:00,1965-02-07 00:00:00,Professional,8000.0,1972-01-24 00:00:00,Professional,5000.0,1994-10-22 00:00:00,13.0,1.0,1994,29,22
2011-06-16 00:00:00,1985-10-14 00:00:00,Professional,7000.0,1985-11-26 00:00:00,Professional,5700.0,2009-01-08 00:00:00,1.0,nan,2009,24,24
2001-07-16 00:00:00,1971-07-27 00:00:00,Professional,5000.0,1965-05-27 00:00:00,Preparatory,4000.0,1999-06-28 00:00:00,2.0,1.0,1999,28,34
2002-07-16 00:00:00,1960-02-29 00:00:00,Professional,20000.0,1959-05-15 00:00:00,Professional,5000.0,1991-07-03 00:00:00,11.0,nan,1991,31,32
2002-07-16 00:00:00,1975-05-29 00:00:00,Preparatory,3000.0,1974-11-26 00:00:00,Professional,2000.0,1997-01-13 00:00:00,5.0,1.0,1997,22,23
2002-07-16 00:00:00,1966-11-30 00:00:00,Professional,3000.0,1967-11-01 00:00:00,Professional,2500.0,1995-10-02 00:00:00,7.0,1.0,1995,29,28
2003-07-16 00:00:00,1977-07-02 00:00:00,Secondary,2000.0,1976-11-06 00:00:00,Professional,3800.0,1998-07-28 00:00:00,4.0,1.0,1998,21,22
2004-07-16 00:00:00,1969-08-04 00:00:00,Preparatory,3000.0,1974-06-12 00:00:00,Preparatory,2500.0,1998-06-18 00:00:00,6.0,1.0,1998,29,24
2004-07-16 00:00:00,1964-10-07 00:00:00,Professional,6000.0,1967-08-15 00:00:00,Professional,5000.0,1994-07-29 00:00:00,9.0,nan,1994,30,27
2007-07-16 00:00:00,1973-01-23 00:00:00,Professional,20000.0,1978-04-25 00:00:00,Professional,4000.0,2001-03-23 00:00:00,6.0,1.0,2001,28,23
2009-07-16 00:00:00,1975-10-02 00:00:00,Professional,15000.0,1972-03-18 00:00:00,Professional,8000.0,1996-08-08 00:00:00,12.0,2.0,1996,21,24
2009-07-16 00:00:00,1976-12-19 00:00:00,Professional,5000.0,1974-07-09 00:00:00,Professional,6000.0,2002-12-21 00:00:00,7.0,nan,2002,26,28
2014-07-16 00:00:00,1987-11-22 00:00:00,Professional,12000.0,1986-04-07 00:00:00,Professional,5000.0,2011-11-25 00:00:00,1.0,1.0,2011,24,25
2014-07-16 00:00:00,1959-08-13 00:00:00,Professional,7800.0,1964-06-02 00:00:00,Professional,7500.0,1984-03-17 00:00:00,30.0,2.0,1984,25,20
2000-08-16 00:00:00,1975-10-11 00:00:00,Preparatory,2500.0,1974-01-07 00:00:00,Preparatory,4000.0,1994-10-11 00:00:00,5.0,1.0,1994,19,20
2006-08-16 00:00:00,1975-02-22 00:00:00,Professional,6000.0,1971-10-31 00:00:00,Professional,3000.0,2000-12-15 00:00:00,5.0,nan,2000,25,29
2011-08-16 00:00:00,1958-10-18 00:00:00,Professional,5000.0,1968-07-09 00:00:00,Preparatory,5000.0,1989-11-05 00:00:00,22.0,1.0,1989,31,21
2001-10-16 00:00:00,1955-04-30 00:00:00,Professional,5400.0,1957-07-17 00:00:00,Professional,15000.0,1998-09-19 00:00:00,3.0,2.0,1998,43,41
2001-10-16 00:00:00,1969-12-27 00:00:00,Secondary,1500.0,1970-05-26 00:00:00,Professional,6000.0,2000-08-25 00:00:00,1.0,nan,2000,31,30
2003-10-16 00:00:00,1963-05-01 00:00:00,Professional,8500.0,1969-04-18 00:00:00,Professional,10.0,2000-11-20 00:00:00,2.0,nan,2000,37,31
2003-10-16 00:00:00,1971-01-30 00:00:00,Preparatory,2500.0,1972-07-26 00:00:00,Preparatory,1500.0,1993-04-20 00:00:00,10.0,2.0,1993,22,21
2006-10-16 00:00:00,1957-12-06 00:00:00,Professional,6000.0,1962-06-15 00:00:00,Preparatory,3000.0,1983-03-25 00:00:00,11.0,2.0,1983,26,21
2009-10-16 00:00:00,1979-09-21 00:00:00,Professional,6500.0,1981-10-05 00:00:00,Professional,9600.0,2007-12-22 00:00:00,1.0,nan,2007,28,26
2009-10-16 00:00:00,1967-09-10 00:00:00,Professional,7000.0,1972-03-11 00:00:00,Professional,5000.0,2003-09-06 00:00:00,6.0,nan,2003,36,31
2013-10-16 00:00:00,1959-03-12 00:00:00,Preparatory,6000.0,1955-06-09 00:00:00,Preparatory,4000.0,1981-08-28 00:00:00,32.0,2.0,1981,22,26
2003-12-16 00:00:00,1967-08-02 00:00:00,Professional,4800.0,1967-06-05 00:00:00,Professional,3500.0,1994-08-20 00:00:00,9.0,1.0,1994,27,27
2003-12-16 00:00:00,1962-04-05 00:00:00,Preparatory,5000.0,1968-06-14 00:00:00,Preparatory,8000.0,1994-07-01 00:00:00,9.0,nan,1994,32,26
2005-12-16 00:00:00,1969-08-10 00:00:00,Professional,10000.0,1971-07-12 00:00:00,Professional,6000.0,2000-11-11 00:00:00,5.0,nan,2000,31,29
2009-12-16 00:00:00,1967-03-11 00:00:00,Professional,15000.0,1971-10-06 00:00:00,Professional,18000.0,1998-01-17 00:00:00,11.0,1.0,1998,31,27
2009-12-16 00:00:00,1963-11-08 00:00:00,Professional,30000.0,1969-10-06 00:00:00,Professional,14000.0,1990-12-14 00:00:00,18.0,2.0,1990,27,21
2009-12-16 00:00:00,1975-01-15 00:00:00,Preparatory,6500.0,1971-05-22 00:00:00,Secondary,8200.0,1999-04-12 00:00:00,9.0,1.0,1999,24,28
2009-12-16 00:00:00,1961-02-19 00:00:00,Preparatory,5000.0,1960-06-10 00:00:00,Preparatory,5000.0,1982-02-20 00:00:00,27.0,3.0,1982,21,22
2010-12-16 00:00:00,1978-10-02 00:00:00,Professional,5000.0,1976-06-04 00:00:00,Professional,4000.0,2003-06-08 00:00:00,7.0,1.0,2003,25,27
2010-12-16 00:00:00,1971-08-12 00:00:00,Secondary,3000.0,1966-04-25 00:00:00,Secondary,2000.0,1991-09-05 00:00:00,19.0,1.0,1991,20,25
2012-01-17 00:00:00,1983-04-03 00:00:00,Secondary,4000.0,1982-07-02 00:00:00,Preparatory,5000.0,2005-11-30 00:00:00,6.0,nan,2005,22,23
2004-02-17 00:00:00,1979-02-25 00:00:00,Preparatory,5000.0,1971-08-28 00:00:00,Preparatory,2000.0,2001-07-27 00:00:00,2.0,nan,2001,22,30
2012-02-17 00:00:00,1977-01-05 00:00:00,Professional,10000.0,1985-08-05 00:00:00,Professional,10000.0,2005-07-29 00:00:00,5.0,2.0,2005,28,20
2003-03-17 00:00:00,1961-01-20 00:00:00,Professional,6000.0,1963-01-06 00:00:00,Professional,3800.0,1998-10-23 00:00:00,4.0,2.0,1998,37,35
2006-03-17 00:00:00,1965-12-17 00:00:00,Secondary,4000.0,1977-04-19 00:00:00,Preparatory,3000.0,1997-01-03 00:00:00,8.0,1.0,1997,32,20
2008-03-17 00:00:00,1964-11-24 00:00:00,Professional,30000.0,1967-07-01 00:00:00,Professional,14000.0,1986-10-18 00:00:00,21.0,1.0,1986,22,19
2009-03-17 00:00:00,1976-05-26 00:00:00,Preparatory,3500.0,1975-01-08 00:00:00,Professional,25000.0,1997-05-12 00:00:00,8.0,1.0,1997,21,22
2010-03-17 00:00:00,1976-08-26 00:00:00,Professional,5000.0,1975-11-22 00:00:00,Professional,3000.0,1998-03-10 00:00:00,9.0,3.0,1998,22,23
2010-03-17 00:00:00,1981-07-04 00:00:00,Preparatory,15000.0,1985-11-12 00:00:00,Professional,7000.0,2005-02-12 00:00:00,4.0,nan,2005,24,20
2010-03-17 00:00:00,1960-09-01 00:00:00,Professional,6063.48,1969-04-28 00:00:00,Professional,6063.48,1998-09-18 00:00:00,10.0,2.0,1998,38,29
2011-03-17 00:00:00,1975-08-26 00:00:00,Preparatory,4000.0,1975-11-15 00:00:00,Professional,4000.0,2002-02-14 00:00:00,6.0,1.0,2002,27,27
2007-04-17 00:00:00,1964-01-29 00:00:00,Professional,4000.0,1963-12-05 00:00:00,Professional,4400.0,1986-02-10 00:00:00,16.0,2.0,1986,22,23
2013-04-17 00:00:00,1983-06-27 00:00:00,Professional,20000.0,1984-07-26 00:00:00,Professional,20000.0,2009-07-11 00:00:00,3.0,nan,2009,26,25
2006-05-17 00:00:00,1977-05-17 00:00:00,Preparatory,2000.0,1977-07-23 00:00:00,Preparatory,2000.0,2005-02-02 00:00:00,1.0,nan,2005,28,28
2010-05-17 00:00:00,1970-03-27 00:00:00,Professional,7500.0,1969-10-21 00:00:00,Professional,6000.0,1994-04-23 00:00:00,11.0,2.0,1994,24,25
2011-05-17 00:00:00,1952-06-12 00:00:00,Professional,20000.0,1958-01-12 00:00:00,Professional,16000.0,2003-09-09 00:00:00,8.0,nan,2003,51,45
2011-05-17 00:00:00,1977-07-05 00:00:00,Professional,10000.0,1978-03-09 00:00:00,Professional,5000.0,2003-10-09 00:00:00,6.0,1.0,2003,26,25
2004-06-17 00:00:00,1976-12-03 00:00:00,Secondary,6000.0,1977-08-17 00:00:00,Preparatory,4000.0,1997-08-29 00:00:00,6.0,2.0,1997,21,20
2004-06-17 00:00:00,1972-01-17 00:00:00,Secondary,2800.0,1979-12-29 00:00:00,Secondary,2000.0,1999-12-17 00:00:00,4.0,nan,1999,27,20
2009-06-17 00:00:00,1963-09-22 00:00:00,Professional,6500.0,1962-02-12 00:00:00,Professional,7000.0,1985-03-18 00:00:00,24.0,1.0,1985,22,23
2009-06-17 00:00:00,1968-12-12 00:00:00,Professional,6000.0,1978-11-11 00:00:00,Professional,6000.0,1998-11-14 00:00:00,10.0,1.0,1998,30,20
2013-06-17 00:00:00,1980-03-26 00:00:00,Professional,8000.0,1975-04-23 00:00:00,Professional,9000.0,2010-04-23 00:00:00,2.0,2.0,2010,30,35
2000-07-17 00:00:00,1971-06-21 00:00:00,Preparatory,3000.0,1979-02-21 00:00:00,Secondary,2300.0,1994-01-15 00:00:00,6.0,nan,1994,23,15
2000-07-17 00:00:00,1976-02-11 00:00:00,Professional,3600.0,1976-01-09 00:00:00,Professional,3600.0,1998-09-09 00:00:00,1.0,1.0,1998,22,22
2001-07-17 00:00:00,1967-10-25 00:00:00,Professional,3900.0,1971-09-09 00:00:00,Professional,7000.0,2000-03-06 00:00:00,1.0,nan,2000,33,29
2006-07-17 00:00:00,1977-09-27 00:00:00,Professional,10000.0,1977-07-01 00:00:00,Professional,4500.0,2003-07-01 00:00:00,2.0,1.0,2003,26,26
2006-07-17 00:00:00,1960-01-28 00:00:00,Professional,10000.0,1959-12-11 00:00:00,Professional,10000.0,1983-08-18 00:00:00,23.0,2.0,1983,23,24
2006-07-17 00:00:00,1963-03-25 00:00:00,Professional,10000.0,1970-12-08 00:00:00,Secondary,2000.0,1988-12-11 00:00:00,16.0,3.0,1988,25,18
2008-07-17 00:00:00,1970-05-11 00:00:00,Secondary,3200.0,1982-11-19 00:00:00,Secondary,1600.0,2000-09-27 00:00:00,7.0,nan,2000,30,18
2009-07-17 00:00:00,1969-08-10 00:00:00,Professional,8000.0,1969-08-10 00:00:00,Professional,15000.0,1990-07-12 00:00:00,11.0,2.0,1990,21,21
2012-07-17 00:00:00,1980-11-21 00:00:00,Preparatory,2200.0,1982-11-02 00:00:00,Professional,6000.0,2010-11-02 00:00:00,2.0,nan,2010,30,28
2013-07-17 00:00:00,1962-07-09 00:00:00,Professional,3000.0,1960-12-20 00:00:00,Preparatory,6000.0,1988-05-20 00:00:00,25.0,2.0,1988,26,28
2013-07-17 00:00:00,1984-10-23 00:00:00,Professional,14000.0,1978-08-28 00:00:00,Professional,19000.0,2005-08-04 00:00:00,8.0,2.0,2005,21,27
2014-07-17 00:00:00,1975-11-25 00:00:00,Preparatory,4000.0,1978-12-07 00:00:00,Professional,8400.0,2002-12-28 00:00:00,12.0,nan,2002,27,24
2001-08-17 00:00:00,1965-08-17 00:00:00,Professional,4500.0,1963-12-12 00:00:00,Preparatory,2000.0,1985-10-01 00:00:00,16.0,1.0,1985,20,22
2006-08-17 00:00:00,1972-09-30 00:00:00,Professional,6000.0,1976-04-08 00:00:00,Professional,8000.0,2000-08-09 00:00:00,5.0,nan,2000,28,24
2006-08-17 00:00:00,1971-07-15 00:00:00,Professional,10000.0,1975-05-22 00:00:00,Professional,10000.0,1998-04-24 00:00:00,8.0,nan,1998,27,23
2009-08-17 00:00:00,1966-06-26 00:00:00,Professional,10000.0,1971-02-19 00:00:00,Professional,6000.0,1992-04-27 00:00:00,17.0,nan,1992,26,21
2010-08-17 00:00:00,1960-01-18 00:00:00,Professional,10000.0,1961-10-12 00:00:00,Professional,8000.0,1988-08-19 00:00:00,21.0,1.0,1988,28,27
2011-08-17 00:00:00,1958-10-26 00:00:00,Preparatory,6000.0,1978-01-14 00:00:00,Professional,12000.0,2005-12-17 00:00:00,3.0,2.0,2005,47,27
2011-08-17 00:00:00,1979-07-31 00:00:00,Secondary,3000.0,1982-01-22 00:00:00,Secondary,3000.0,1998-09-03 00:00:00,13.0,2.0,1998,19,16
2002-09-17 00:00:00,1974-05-02 00:00:00,Professional,4000.0,1971-10-03 00:00:00,Professional,8000.0,1995-07-10 00:00:00,6.0,2.0,1995,21,24
2002-09-17 00:00:00,1962-02-23 00:00:00,Professional,14000.0,1962-11-16 00:00:00,Professional,5000.0,1987-07-18 00:00:00,5.0,nan,1987,25,25
2003-09-17 00:00:00,1956-06-02 00:00:00,Secondary,20000.0,1961-06-05 00:00:00,Professional,10000.0,1982-02-13 00:00:00,21.0,1.0,1982,26,21
2004-09-17 00:00:00,1976-03-25 00:00:00,Preparatory,6000.0,1973-04-17 00:00:00,Preparatory,6000.0,2000-11-02 00:00:00,4.0,1.0,2000,24,27
2004-09-17 00:00:00,1963-05-10 00:00:00,Secondary,2500.0,1961-06-25 00:00:00,Secondary,3000.0,1991-09-05 00:00:00,13.0,nan,1991,28,30
2007-09-17 00:00:00,1969-02-03 00:00:00,Secondary,4500.0,1968-08-26 00:00:00,Professional,4500.0,2005-02-03 00:00:00,2.0,nan,2005,36,37
2008-09-17 00:00:00,1969-03-07 00:00:00,Professional,9000.0,1969-03-20 00:00:00,Professional,7000.0,1995-09-12 00:00:00,13.0,2.0,1995,26,26
2008-09-17 00:00:00,1958-04-03 00:00:00,Preparatory,5000.0,1961-03-03 00:00:00,Professional,5500.0,1983-05-08 00:00:00,25.0,3.0,1983,25,22
2009-09-17 00:00:00,1974-04-15 00:00:00,Professional,3000.0,1971-08-18 00:00:00,Professional,3500.0,2005-12-19 00:00:00,3.0,nan,2005,31,34
2010-09-17 00:00:00,1984-05-18 00:00:00,Professional,3200.0,1986-11-22 00:00:00,Professional,1500.0,2008-04-16 00:00:00,2.0,nan,2008,24,22
2001-10-17 00:00:00,1961-03-19 00:00:00,Preparatory,4000.0,1961-09-25 00:00:00,Preparatory,6000.0,1983-01-15 00:00:00,18.0,3.0,1983,22,22
2003-10-17 00:00:00,1972-11-27 00:00:00,Preparatory,2600.0,1971-07-12 00:00:00,Preparatory,2500.0,2000-11-12 00:00:00,2.0,1.0,2000,28,29
2003-10-17 00:00:00,1970-04-24 00:00:00,Preparatory,5000.0,1973-05-18 00:00:00,Professional,6000.0,1994-11-07 00:00:00,9.0,2.0,1994,24,21
2003-10-17 00:00:00,1973-09-17 00:00:00,Professional,7000.0,1975-03-11 00:00:00,Professional,1000.0,2001-03-16 00:00:00,2.0,nan,2001,28,26
2006-10-17 00:00:00,1953-07-20 00:00:00,Professional,10000.0,1955-08-01 00:00:00,Professional,8000.0,1981-07-24 00:00:00,25.0,2.0,1981,28,26
2011-10-17 00:00:00,1983-01-14 00:00:00,Professional,14000.0,1984-12-19 00:00:00,Professional,11000.0,2009-04-09 00:00:00,2.0,nan,2009,26,25
2011-10-17 00:00:00,1980-08-02 00:00:00,Preparatory,5000.0,1981-09-14 00:00:00,Secondary,2000.0,2005-09-05 00:00:00,7.0,nan,2005,25,24
2005-11-17 00:00:00,1953-09-05 00:00:00,Professional,1200.0,1954-08-08 00:00:00,Preparatory,1200.0,1973-11-17 00:00:00,31.0,5.0,1973,20,19
2005-11-17 00:00:00,1958-09-18 00:00:00,Preparatory,6000.0,1957-01-30 00:00:00,Preparatory,3800.0,1980-05-12 00:00:00,25.0,2.0,1980,22,23
2005-11-17 00:00:00,1975-12-21 00:00:00,Secondary,4500.0,1977-02-24 00:00:00,Secondary,2000.0,1994-04-27 00:00:00,11.0,1.0,1994,19,17
2009-11-17 00:00:00,1969-01-18 00:00:00,Preparatory,5000.0,1966-09-03 00:00:00,Primary,22000.0,2004-05-31 00:00:00,5.0,1.0,2004,35,38
2010-11-17 00:00:00,1963-08-10 00:00:00,Preparatory,6000.0,1968-08-30 00:00:00,Preparatory,1800.0,1989-04-15 00:00:00,16.0,2.0,1989,26,21
2010-11-17 00:00:00,1970-02-23 00:00:00,Preparatory,5000.0,1967-06-29 00:00:00,Professional,6000.0,1992-01-16 00:00:00,18.0,2.0,1992,22,25
2001-12-17 00:00:00,1970-09-10 00:00:00,Professional,5000.0,1969-06-28 00:00:00,Professional,3000.0,1992-10-09 00:00:00,9.0,2.0,1992,22,23
2003-12-17 00:00:00,1970-01-05 00:00:00,Professional,10000.0,1969-03-11 00:00:00,Preparatory,10000.0,1989-12-26 00:00:00,22.0,2.0,1989,19,20
2004-12-17 00:00:00,1968-05-21 00:00:00,Preparatory,2800.0,1970-06-26 00:00:00,Preparatory,3000.0,1989-12-07 00:00:00,15.0,2.0,1989,21,19
2004-12-17 00:00:00,1973-11-16 00:00:00,Preparatory,2400.0,1978-08-21 00:00:00,Professional,15000.0,1997-03-25 00:00:00,7.0,nan,1997,24,19
2004-12-17 00:00:00,1960-09-08 00:00:00,Professional,6000.0,1961-09-01 00:00:00,Professional,6000.0,1990-12-14 00:00:00,14.0,2.0,1990,30,29
2007-12-17 00:00:00,1961-09-28 00:00:00,Professional,3000.0,1967-01-06 00:00:00,Professional,1000.0,1988-01-16 00:00:00,19.0,2.0,1988,27,21
2007-12-17 00:00:00,1970-08-08 00:00:00,Preparatory,10000.0,1968-01-27 00:00:00,Professional,1000.0,1996-05-22 00:00:00,11.0,1.0,1996,26,28
2007-12-17 00:00:00,1972-06-04 00:00:00,Preparatory,5300.0,1975-09-10 00:00:00,Professional,11000.0,1989-02-21 00:00:00,18.0,2.0,1989,17,14
