popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,genre
32.0,0.00465,0.638,222369.0,0.5870000000000001,0.909,0.157,-6.266,0.0413,145.036,0.3229999999999999,0.0
61.0,0.00669,0.6,256467.0,0.614,0.0,0.166,-4.688,0.0885,121.965,0.341,1.0
82.0,0.0021,0.5920000000000001,329733.0,0.767,0.00165,0.127,-2.7880000000000003,0.027,96.483,0.3279999999999999,1.0
68.0,0.2627541067,0.635,217419.0,0.6365506375,0.0,0.0969999999999999,-4.862,0.258,82.14200000000001,0.638,0.0
59.0,0.144,0.613,285467.0,0.531,3.74e-06,0.8009999999999999,-9.172,0.0786420828905419,152.023,0.3379999999999999,1.0
19.0,0.00242,0.396,281640.0,0.986,2.14e-05,0.3379999999999999,-4.843,0.23,169.976,0.143,0.0
47.0,0.975,0.36,-1.0,0.366,0.00229,0.375,-11.636,0.0683,80.491,0.386,0.0
46.0,0.89,0.42,213253.0,0.426,0.0,0.919,-8.648,0.0274,120.40649672489091,0.489,0.0
60.0,0.8959999999999999,0.726,214547.0,0.177,2.14e-06,0.1159999999999999,-14.824000000000002,0.0353,92.934,0.618,1.0
49.0,0.5529999999999999,0.6809999999999999,217649.25412541252,0.447,0.1372929254675467,0.122,-8.83,0.0477,99.418,0.746,1.0
46.0,0.0007599999999999,0.505,223373.0,0.755,0.0725,0.348,-7.568,0.0315,157.993,0.532,0.0
61.0,0.159,0.674,217387.0,0.705,6.11e-06,0.106,-7.516,0.0259,95.99,0.635,1.0
51.6687306501548,0.595,0.503,217649.25412541252,0.772,0.1372929254675467,0.2010285115303983,-6.205,0.0322,120.70183201047304,0.935,1.0
30.0,0.223,0.637,224587.0,0.831,0.402,0.114,-6.372000000000001,0.0298,90.008,0.5329999999999999,0.0
8.0,0.954,0.5463947491248541,1617333.0,0.123,0.74,0.711,-17.919,0.0396,56.855,0.4759757292882147,0.0
74.0,0.176,0.7140000000000001,222227.0,0.735,0.0006219999999999,0.115,-7.125,0.0306,123.57,0.68,1.0
64.0,0.347,0.669,275507.0,0.7070000000000001,0.000716,0.0997,-13.66,0.0478,124.335,0.8059999999999999,1.0
51.6687306501548,0.888,0.5463947491248541,217649.25412541252,0.471,0.1372929254675467,0.103,-10.544,0.0371,146.322,0.4759757292882147,0.0
59.0,0.00758,0.64,227013.0,0.469,0.000453,0.0711,-8.718,0.0412,90.001,0.305,1.0
38.0,0.193,0.612,394147.0,0.481,0.0001189999999999,0.108,-7.158,0.0288,90.03299999999999,0.467,0.0
53.0,0.903,0.637,214240.0,0.129,0.0,0.107,-11.89,0.0405,139.74200000000002,0.368,1.0
51.6687306501548,0.615,0.5463947491248541,217649.25412541252,0.272,0.1372929254675467,0.2010285115303983,-10.575,0.0445,120.70183201047304,0.4759757292882147,1.0
69.0,0.644,0.561,267253.0,0.337,8.79e-05,0.67,-9.272,0.0284,109.373,0.273,1.0
32.0,0.765,0.696,217649.25412541252,0.617,0.1372929254675467,0.2010285115303983,-7.973,0.0297,120.70183201047304,0.47,0.0
55.0,0.131,0.5670000000000001,290827.0,0.569,0.011,0.0714,-11.963,0.0335,109.293,0.75,1.0
53.0,0.0344,0.479,245333.0,0.718,0.0,0.282,-4.271,0.0368,149.576,0.3979999999999999,1.0
71.0,0.2627541067,0.787,175721.0,0.6365506375,0.0,0.102,-7.676,0.0685,120.40649672489091,0.21,0.0
41.0,0.578,0.611,217649.25412541252,0.425,0.1372929254675467,0.0603,-11.332,0.0472,120.15,0.654,0.0
55.0,0.245,0.667,273693.0,0.647,0.000297,0.0633,-7.787000000000001,0.0487,143.995,0.3,1.0
21.0,0.000266,0.5463947491248541,-1.0,0.949,3.72e-05,0.336,-4.046,0.0514,150.003,0.4759757292882147,0.0
53.0,0.00591,0.5463947491248541,-1.0,0.812,0.000494,0.408,-6.398,0.0786420828905419,146.2,0.4759757292882147,1.0
52.0,0.000347,0.5463947491248541,272074.0,0.828,0.144,0.128,-5.452999999999999,0.0786420828905419,81.861,0.4759757292882147,1.0
44.0,0.000354,0.272,204402.0,0.908,0.0362,0.18,-7.928,0.103,160.91299999999998,0.38,0.0
32.0,0.904,0.3929999999999999,386533.0,0.129,0.5870000000000001,0.1,-23.347,0.0393,120.123,0.645,0.0
59.0,0.2627541067,0.624,199767.0,0.6365506375,0.0001699999999999,0.11,-6.658,0.0318,91.973,0.367,1.0
51.0,0.184,0.754,208867.0,0.8009999999999999,0.0,0.132,-5.992000000000001,0.35,120.40649672489091,0.391,0.0
55.0,0.0658,0.5463947491248541,253227.0,0.589,5.34e-05,0.0862,-8.249,0.032,115.283,0.4759757292882147,1.0
39.0,0.3779999999999999,0.927,195200.0,0.418,2.43e-06,0.1169999999999999,-5.181,0.0454,101.032,0.921,0.0
36.0,0.289,0.5539999999999999,299600.0,0.8109999999999999,0.0,0.363,-4.481,0.0461,160.17,0.737,0.0
61.0,0.00695,0.7929999999999999,225600.0,0.5539999999999999,0.0,0.127,-6.624,0.0451,119.993,0.225,0.0
64.0,0.0537,0.628,201653.0,0.845,0.0,0.3779999999999999,-8.284353556485357,0.0398,115.999,0.8009999999999999,1.0
34.0,0.211,0.599,210550.0,0.79,6.74e-06,0.326,-7.155,0.0295,91.029,0.718,0.0
56.0,0.2627541067,0.5463947491248541,254493.0,0.6365506375,0.0,0.0651,-4.109,0.0427,81.962,0.4759757292882147,1.0
37.0,0.995,0.45,85707.0,0.00251,0.926,0.0571,-38.718,0.0535,62.44,0.0896,0.0
54.0,0.000179,0.5463947491248541,396333.0,0.613,0.151,0.178,-9.444,0.0341,85.693,0.4759757292882147,1.0
54.0,0.2319999999999999,0.499,335893.0,0.816,0.0,0.105,-3.913,0.0358,82.01700000000001,0.275,0.0
61.0,0.21,0.494,180320.0,0.47,0.0,0.28,-9.599,0.0301,103.477,0.698,1.0
55.0,0.83,0.387,-1.0,0.1939999999999999,0.00145,0.131,-10.829,0.031,121.7,0.0862,1.0
58.0,0.049,0.477,217649.25412541252,0.672,0.1372929254675467,0.355,-8.284353556485357,0.0306,139.864,0.263,1.0
48.0,0.0169,0.5463947491248541,400711.0,0.752,0.0214,0.1169999999999999,-5.002,0.0386,111.105,0.4759757292882147,0.0
60.0,1.04e-05,0.545,209480.0,0.836,0.000129,0.413,-4.029,0.0281,105.925,0.449,1.0
79.0,0.2627541067,0.5463947491248541,180056.0,0.6365506375,7.07e-06,0.0707,-9.443,0.0393,118.068,0.4759757292882147,1.0
60.0,0.0141,0.441,270800.0,0.563,3.69e-06,0.1009999999999999,-7.274,0.0251,85.711,0.209,1.0
51.0,0.000488,0.5463947491248541,187853.0,0.879,1.19e-06,0.14,-3.329,0.0393,86.986,0.4759757292882147,1.0
46.0,0.71,0.623,383973.0,0.3279999999999999,0.344,0.105,-12.949000000000002,0.0382,74.668,0.696,0.0
61.0,0.00851,0.703,247829.0,0.785,0.0479,0.178,-7.632999999999999,0.0459,105.857,0.5920000000000001,1.0
49.0,0.2627541067,0.42,281080.0,0.6365506375,0.000146,0.139,-5.565,0.031,165.983,0.206,0.0
62.0,0.0090599999999999,0.508,225000.0,0.991,1.28e-05,0.316,-1.768,0.123,95.524,0.295,1.0
57.0,0.621,0.657,213958.0,0.49,0.81,0.106,-12.27,0.0786420828905419,120.40649672489091,0.53,1.0
66.0,0.0238,0.63,189227.0,0.908,0.5920000000000001,0.1159999999999999,-2.42,0.0326,120.522,0.968,1.0
60.0,0.2627541067,0.645,217156.0,0.6365506375,0.0,0.374,-5.882999999999999,0.0329,100.026,0.461,1.0
32.0,0.7829999999999999,0.5463947491248541,207573.0,0.5489999999999999,0.0286,0.0928,-8.012,0.0766,148.118,0.4759757292882147,0.0
54.0,0.267,0.467,303680.0,0.561,3.02e-06,0.132,-6.787000000000001,0.0262,81.303,0.493,1.0
12.0,0.000109,0.248,105820.0,0.918,0.785,0.244,-5.005,0.107,120.40649672489091,0.34,0.0
75.0,0.0364,0.4539999999999999,217649.25412541252,0.66,0.1372929254675467,0.181,-4.357,0.168,184.353,0.568,1.0
56.0,0.298,0.632,180000.0,0.742,0.0,0.433,-7.041,0.0846,160.037,0.657,0.0
53.0,0.000242,0.5463947491248541,185524.0,0.75,0.0119,0.271,-6.619,0.103,165.03599999999997,0.4759757292882147,1.0
69.0,0.0156,0.5463947491248541,217649.25412541252,0.924,0.1372929254675467,0.2010285115303983,-3.398,0.0282,120.70183201047304,0.4759757292882147,1.0
42.0,0.0586,0.809,160500.0,0.27,0.901,0.257,-13.723,0.0781,80.009,0.108,0.0
53.0,0.174,0.6759999999999999,217649.25412541252,0.379,0.1372929254675467,0.2010285115303983,-19.42,0.031,120.70183201047304,0.818,1.0
28.0,0.935,0.294,37027.0,0.349,0.581,0.158,-17.519000000000002,0.0475,155.418,0.0298,0.0
51.6687306501548,0.2627541067,0.613,217649.25412541252,0.6365506375,0.1372929254675467,0.2010285115303983,-13.443,0.0603,120.70183201047304,0.71,0.0
26.0,0.168,0.291,541640.0,0.937,0.47,0.86,-7.032,0.0786420828905419,153.32399999999998,0.427,0.0
56.0,0.2627541067,0.647,219213.0,0.6365506375,0.0,0.139,-4.388,0.0363,161.416,0.598,1.0
66.0,0.2627541067,0.589,212827.0,0.6365506375,0.0,0.076,-3.925,0.0626,81.945,0.562,1.0
16.0,0.00883,0.4379999999999999,299053.0,0.979,0.256,0.1689999999999999,-6.269,0.408,152.97799999999998,0.126,0.0
51.0,0.742,0.603,234080.0,0.36,0.0,0.233,-8.284353556485357,0.0309,122.021,0.347,0.0
69.0,0.0004559999999999,0.5463947491248541,227440.0,0.92,0.0026,0.11,-4.852,0.0575,93.162,0.4759757292882147,1.0
28.0,0.253,0.5463947491248541,310707.0,0.7070000000000001,0.00084,0.212,-4.843999999999999,0.0261,180.03,0.4759757292882147,0.0
58.0,0.195,0.475,217649.25412541252,0.757,0.1372929254675467,0.37,-7.307,0.357,120.40649672489091,0.0707,0.0
33.0,0.978,0.5463947491248541,208147.0,0.0867,0.86,0.407,-22.613000000000003,0.0527,79.847,0.4759757292882147,0.0
51.0,0.00925,0.6,201280.0,0.9,0.293,0.2689999999999999,-8.434,0.0457,120.40649672489091,0.918,1.0
51.6687306501548,0.155,0.491,217649.25412541252,0.523,0.1372929254675467,0.2010285115303983,-9.417,0.5920000000000001,120.70183201047304,0.243,0.0
50.0,0.2627541067,0.314,241360.0,0.6365506375,0.0269,0.564,-8.365,0.0351,145.047,0.348,1.0
23.0,0.146,0.72,228923.0,0.425,0.108,0.785,-14.148,0.71,129.929,0.5479999999999999,0.0
64.0,0.2789999999999999,0.723,298200.0,0.691,0.0,0.0363,-6.784,0.2189999999999999,138.03799999999998,0.512,0.0
36.0,0.2627541067,0.52,575933.0,0.6365506375,0.779,0.0942,-8.389,0.0278,90.01100000000001,0.1689999999999999,0.0
61.0,0.0017399999999999,0.564,257347.0,0.941,6.42e-05,0.242,-4.787,0.051,112.008,0.542,1.0
57.0,0.0837,0.498,175547.0,0.639,4.61e-05,0.1939999999999999,-6.04,0.0328,120.40649672489091,0.18,1.0
59.0,0.0185,0.6559999999999999,248960.0,0.721,0.0,0.0478,-5.675,0.0786420828905419,93.947,0.472,1.0
64.0,0.0125,0.522,245960.0,0.923,0.017,0.0854,-4.56,0.0539,120.40649672489091,0.595,1.0
63.0,0.2627541067,0.541,197800.0,0.6365506375,2.04e-06,0.0967,-5.964,0.0612,156.015,0.627,1.0
50.0,0.2627541067,0.7490000000000001,-1.0,0.6365506375,0.000138,0.0967,-12.847,0.0383,132.153,0.308,1.0
57.0,0.913,0.356,179107.0,0.26,2.1e-06,0.105,-10.577,0.0314,144.184,0.49,1.0
71.0,0.0272,0.5463947491248541,168613.0,0.939,0.0,0.24,-1.352,0.0786420828905419,105.092,0.4759757292882147,1.0
56.0,0.2627541067,0.5463947491248541,350107.0,0.6365506375,0.934,0.109,-31.231,0.0362,67.14399999999999,0.4759757292882147,0.0
64.0,0.914,0.5670000000000001,157893.0,0.159,0.0,0.111,-13.648,0.0331,146.91299999999998,0.436,0.0
51.0,0.308,0.5463947491248541,198400.0,0.627,0.0,0.159,-5.657,0.047,149.756,0.4759757292882147,0.0
70.0,0.0354,0.526,193773.0,0.8009999999999999,3.17e-06,0.0637,-3.717,0.0393,172.024,0.769,1.0
58.0,0.0107,0.5463947491248541,201347.0,0.75,0.0,0.106,-3.53,0.0293,159.82399999999998,0.4759757292882147,1.0
60.0,0.2627541067,0.634,237027.0,0.6365506375,5.29e-06,0.0598,-5.058,0.352,94.0,0.929,0.0
25.0,0.00398,0.568,373930.0,0.5870000000000001,0.74,0.684,-11.238,0.0331,128.00799999999998,0.038,0.0
70.0,0.0056799999999999,0.441,-1.0,0.762,3.3100000000000005e-05,0.0865,-3.857,0.0438,167.96400000000003,0.743,1.0
62.0,0.4479999999999999,0.504,-1.0,0.501,0.0,0.19,-11.899,0.0385,94.961,0.731,1.0
63.0,0.0162,0.715,-1.0,0.6559999999999999,0.0005009999999999,0.0882,-6.154,0.0259,126.01,0.423,1.0
58.0,0.515,0.471,284840.0,0.357,0.0036299999999999,0.114,-11.333,0.0283,138.255,0.278,0.0
65.0,0.2627541067,0.6,217400.0,0.6365506375,0.0022,0.249,-17.085,0.0366,110.535,0.4679999999999999,1.0
59.0,0.00286,0.5463947491248541,250627.0,0.557,0.0,0.209,-4.47,0.0291,145.861,0.4759757292882147,1.0
51.0,0.425,0.436,154749.0,0.655,0.0,0.3929999999999999,-8.152999999999999,0.159,139.71200000000002,0.523,0.0
59.0,0.0312,0.473,312280.0,0.691,0.00404,0.147,-7.984,0.0248,120.40649672489091,0.421,1.0
50.0,0.000571,0.183,-1.0,0.984,1.84e-05,0.288,-2.654,0.186,182.41,0.36,0.0
54.0,0.0219,0.5463947491248541,218400.0,0.812,0.00106,0.102,-12.062,0.0315,135.68,0.4759757292882147,1.0
55.0,0.16,0.525,257346.0,0.501,0.025,0.146,-14.192,0.0318,108.291,0.3329999999999999,1.0
68.0,0.2627541067,0.4579999999999999,342493.0,0.6365506375,0.0,0.574,-8.284353556485357,0.0258,72.484,0.363,1.0
26.0,0.2627541067,0.348,313400.0,0.6365506375,0.00118,0.948,-8.054,0.0342,120.40649672489091,0.482,0.0
52.0,0.386,0.5463947491248541,256800.0,0.551,0.00115,0.223,-8.984,0.0389,93.979,0.4759757292882147,1.0
51.0,0.0378,0.5489999999999999,177000.0,0.888,7.22e-06,0.156,-3.68,0.0291,104.976,0.386,0.0
58.0,0.118,0.6629999999999999,-1.0,0.48,0.000387,0.165,-9.267,0.0245,95.912,0.218,1.0
74.0,0.0764,0.6859999999999999,200467.0,0.7829999999999999,0.0,0.163,-4.977,0.119,120.40649672489091,0.8140000000000001,1.0
24.0,0.2627541067,0.606,186627.0,0.6365506375,9.04e-06,0.506,-4.194,0.0271,130.006,0.691,1.0
60.0,0.034,0.5463947491248541,215973.0,0.933,2.07e-05,0.33,-4.874,0.0786420828905419,169.842,0.4759757292882147,1.0
64.0,0.0027199999999999,0.235,227296.0,0.86,0.0969,0.3879999999999999,-2.842,0.0786420828905419,127.788,0.342,1.0
0.0,0.956,0.332,194053.0,0.188,0.929,0.1369999999999999,-20.45,0.0446,136.27,0.055,0.0
68.0,0.021,0.424,254533.0,0.632,0.0117,0.0545,-7.242999999999999,0.0922,97.694,0.356,1.0
36.0,0.481,0.718,285533.0,0.5479999999999999,0.857,0.0892,-11.204,0.0316,109.96,0.629,0.0
49.0,2.58e-05,0.475,177427.0,0.753,0.0968,0.212,-5.058,0.214,162.92,0.672,0.0
55.0,0.152,0.555,-1.0,0.726,0.000178,0.148,-8.939,0.0368,107.719,0.505,1.0
53.0,0.775,0.435,-1.0,0.384,0.92,0.119,-14.024,0.0289,159.092,0.171,1.0
33.0,0.00166,0.495,-1.0,0.534,0.000117,0.0889,-7.347,0.0253,92.997,0.182,0.0
59.0,0.2627541067,0.471,267067.0,0.6365506375,0.0,0.1009999999999999,-10.879,0.0324,125.242,0.17,1.0
32.0,0.0792,0.364,431936.0,0.752,1.57e-05,0.0966,-5.622999999999999,0.1,173.715,0.636,0.0
26.0,0.379,0.57,282373.0,0.949,0.351,0.0928,-3.529,0.118,120.40649672489091,0.807,0.0
38.0,0.1369999999999999,0.494,205160.0,0.357,0.667,0.131,-17.063,0.0343,120.40649672489091,0.292,0.0
34.0,0.441,0.5463947491248541,157307.0,0.728,3.33e-05,0.351,-9.14,0.0984,78.205,0.4759757292882147,0.0
52.0,0.0314,0.725,201920.0,0.55,0.0,0.0892,-6.587999999999999,0.0436,76.01100000000001,0.785,0.0
65.0,0.527,0.773,264600.0,0.794,0.000354,0.113,-4.954,0.0326,101.143,0.907,1.0
58.0,0.88,0.309,241013.0,0.179,0.000346,0.1169999999999999,-17.077,0.0337,121.498,0.1669999999999999,1.0
45.0,0.935,0.5479999999999999,250760.0,0.115,0.0807,0.16,-18.408,0.034,107.799,0.15,0.0
63.0,0.2627541067,0.5589999999999999,213920.0,0.6365506375,0.00524,0.096,-5.337999999999999,0.0392,104.976,0.573,1.0
70.0,0.00569,0.7240000000000001,163673.0,0.591,0.0249,0.0833,-5.696000000000001,0.0677,107.944,0.633,1.0
38.0,0.3279999999999999,0.444,337017.0,0.54,0.0127,0.08,-11.003,0.216,120.40649672489091,0.287,0.0
34.0,0.981,0.5463947491248541,274507.0,0.0526,0.969,0.0707,-26.037,0.0402,120.40649672489091,0.4759757292882147,0.0
30.0,0.2627541067,0.813,245040.0,0.6365506375,0.887,0.0467,-7.1770000000000005,0.0375,120.40649672489091,0.877,0.0
54.0,0.517,0.589,217920.0,0.616,9.33e-06,0.123,-3.401,0.0987,83.93700000000001,0.305,0.0
57.0,0.142,0.405,338240.0,0.7559999999999999,4.03e-05,0.638,-6.361000000000001,0.0307,120.40649672489091,0.606,1.0
51.6687306501548,0.171,0.348,217649.25412541252,0.87,0.1372929254675467,0.2010285115303983,-5.86,0.1369999999999999,120.70183201047304,0.763,0.0
75.0,0.2627541067,0.526,195200.0,0.6365506375,0.0597,0.2289999999999999,-6.002999999999999,0.0905,90.052,0.528,1.0
35.0,0.995,0.387,363800.0,0.0353,0.893,0.0729,-32.142,0.0482,96.86,0.15,0.0
60.0,0.2627541067,0.511,252400.0,0.6365506375,0.00201,0.135,-4.243,0.0754,147.999,0.557,1.0
67.0,0.266,0.3279999999999999,180600.0,0.619,1.95e-06,0.178,-7.136,0.282,67.153,0.405,0.0
30.0,0.973,0.43,533684.0,0.0828,0.609,0.214,-22.039,0.0474,125.093,0.4589999999999999,0.0
51.0,0.000614,0.411,322613.0,0.768,0.00859,0.134,-4.21,0.0786420828905419,134.408,0.672,0.0
52.0,0.516,0.813,-1.0,0.757,0.0,0.363,-5.358,0.356,92.996,0.6459999999999999,0.0
61.0,0.836,0.33,187040.0,0.214,0.0701,0.178,-17.699,0.0311,147.795,0.275,1.0
65.0,0.00318,0.5589999999999999,190760.0,0.931,1.24e-05,0.0624,-5.863,0.0721,90.911,0.644,1.0
52.0,0.0117,0.5463947491248541,413880.0,0.991,0.00392,0.3389999999999999,-6.725,0.256,152.596,0.4759757292882147,0.0
54.0,0.4539999999999999,0.385,130333.0,0.7909999999999999,0.0,0.0755,-2.647,0.0949,194.638,0.764,1.0
61.0,0.0824,0.5710000000000001,226200.0,0.698,0.0037,0.2789999999999999,-5.056,0.0353,120.40649672489091,0.61,1.0
13.0,0.812,0.615,109107.0,0.2289999999999999,0.953,0.165,-18.944000000000003,0.0472,184.591,0.0863,0.0
35.0,0.437,0.62,184000.0,0.611,0.0288,0.118,-10.708,0.0275,93.119,0.6890000000000001,0.0
65.0,0.195,0.606,172640.0,0.805,8.81e-06,0.109,-5.399,0.214,120.40649672489091,0.725,1.0
60.0,0.2627541067,0.346,188184.0,0.6365506375,2.03e-05,0.263,-4.919,0.0786420828905419,186.836,0.297,1.0
61.0,0.2627541067,0.529,217649.25412541252,0.6365506375,0.1372929254675467,0.205,-5.513,0.0482,93.977,0.69,1.0
38.0,0.000416,0.6940000000000001,128000.0,0.917,0.422,0.515,-3.181,0.2189999999999999,150.01,0.526,0.0
35.0,0.0072099999999999,0.551,667973.0,0.531,0.000868,0.135,-9.054,0.0495,82.36,0.546,0.0
51.0,0.2,0.427,240733.0,0.883,0.0,0.105,-1.936,0.102,159.91,0.7240000000000001,0.0
43.0,0.0354,0.794,373377.0,0.625,0.871,0.0654,-8.396,0.0549,113.996,0.187,0.0
61.0,0.148,0.5463947491248541,462267.0,0.7879999999999999,0.625,0.0977,-5.611000000000001,0.0425,142.584,0.4759757292882147,1.0
62.0,0.0004559999999999,0.519,190707.0,0.892,0.000525,0.5720000000000001,-8.284353556485357,0.113,174.02700000000002,0.5589999999999999,1.0
60.0,0.00798,0.5463947491248541,185960.0,0.843,3.1e-05,0.1119999999999999,-4.238,0.0786420828905419,91.979,0.4759757292882147,1.0
73.0,0.2319999999999999,0.848,181948.0,0.649,0.0,0.1009999999999999,-6.082999999999999,0.315,118.04,0.629,0.0
56.0,0.0601,0.5589999999999999,258693.0,0.3429999999999999,0.138,0.1,-13.072,0.0424,120.40649672489091,0.183,1.0
56.0,0.6509999999999999,0.5463947491248541,217649.25412541252,0.37,0.1372929254675467,0.2010285115303983,-16.651,0.035,120.70183201047304,0.4759757292882147,0.0
57.0,0.00018,0.4479999999999999,217649.25412541252,0.927,0.1372929254675467,0.2010285115303983,-3.244,0.061,120.70183201047304,0.687,1.0
61.0,0.0725,0.6409999999999999,-1.0,0.792,0.513,0.175,-6.452999999999999,0.0272,87.069,0.67,1.0
51.6687306501548,0.959,0.0667,217649.25412541252,0.0338,0.1372929254675467,0.2010285115303983,-26.563,0.0474,120.70183201047304,0.0376,0.0
65.0,0.2627541067,0.531,216067.0,0.6365506375,0.0,0.0716,-4.95,0.0352,124.578,0.424,1.0
65.0,0.2627541067,0.8290000000000001,-1.0,0.6365506375,0.00148,0.171,-4.329,0.0966,130.04,0.762,1.0
36.0,0.2627541067,0.5463947491248541,460613.0,0.6365506375,0.975,0.108,-20.82,0.0386,120.40649672489091,0.4759757292882147,0.0
65.0,0.2627541067,0.506,217649.25412541252,0.6365506375,0.1372929254675467,0.2010285115303983,-6.11,0.11,120.70183201047304,0.5489999999999999,1.0
51.6687306501548,0.763,0.5463947491248541,217649.25412541252,0.4589999999999999,0.1372929254675467,0.2010285115303983,-10.446,0.0304,120.70183201047304,0.4759757292882147,1.0
68.0,0.083,0.5463947491248541,-1.0,0.8240000000000001,0.0,0.21,-4.039,0.0524,161.981,0.4759757292882147,1.0
66.0,0.2627541067,0.5463947491248541,190280.0,0.6365506375,0.0,0.111,-3.347,0.039,92.967,0.4759757292882147,1.0
30.0,0.8059999999999999,0.5463947491248541,306333.0,0.67,0.913,0.121,-9.736,0.0297,95.109,0.4759757292882147,0.0
34.0,0.00477,0.758,217649.25412541252,0.479,0.1372929254675467,0.107,-6.791,0.0868,92.003,0.652,0.0
50.0,0.0722,0.5463947491248541,217649.25412541252,0.901,0.1372929254675467,0.14,-6.311,0.038,93.98,0.4759757292882147,1.0
50.0,0.1009999999999999,0.53,231640.0,0.504,0.000633,0.106,-6.71,0.0251,120.40649672489091,0.56,0.0
57.0,0.968,0.573,115827.0,0.235,0.0198,0.105,-16.982,0.0426,79.578,0.8340000000000001,1.0
55.0,0.2627541067,0.409,258373.0,0.6365506375,0.118,0.1159999999999999,-8.284353556485357,0.085,166.00099999999998,0.473,1.0
26.0,0.77,0.81,153093.0,0.524,1.03e-05,0.161,-9.77,0.0339,130.214,0.949,0.0
42.0,0.239,0.669,217778.0,0.736,0.000169,0.598,-3.2230000000000003,0.0602,145.061,0.494,0.0
54.0,0.257,0.69,329627.0,0.877,0.0,0.14,-4.074,0.264,92.165,0.779,0.0
36.0,0.937,0.0874,-1.0,0.0169,0.773,0.108,-32.245,0.0478,85.068,0.05,0.0
59.0,0.214,0.599,239613.0,0.8690000000000001,0.129,0.108,-4.874,0.0277,90.088,0.637,1.0
79.0,0.0149,0.921,191252.0,0.467,0.0002379999999999,0.3339999999999999,-8.443,0.119,135.995,0.287,0.0
60.0,0.758,0.35,-1.0,0.293,8.21e-06,0.104,-8.284353556485357,0.0786420828905419,96.685,0.162,1.0
62.0,0.0711,0.753,193093.0,0.594,0.0,0.391,-9.486,0.0816,112.568,0.562,0.0
55.0,0.2627541067,0.547,243933.0,0.6365506375,0.000659,0.312,-3.839,0.0452,114.053,0.532,1.0
55.0,0.2627541067,0.622,217649.25412541252,0.6365506375,0.1372929254675467,0.0954,-7.971,0.0269,90.082,0.496,0.0
42.0,0.4579999999999999,0.368,-1.0,0.395,3.66e-05,0.14,-14.067,0.0296,101.564,0.466,0.0
51.0,0.000273,0.616,-1.0,0.985,0.000145,0.111,-1.598,0.0832,109.979,0.487,1.0
61.0,0.498,0.523,241507.0,0.366,0.0,0.094,-14.069,0.0331,142.814,0.291,1.0
56.0,0.0632,0.705,241947.0,0.75,0.0,0.146,-4.558,0.0522,77.817,0.392,0.0
51.6687306501548,0.517,0.6679999999999999,217649.25412541252,0.477,0.1372929254675467,0.2010285115303983,-8.709,0.0358,120.70183201047304,0.0966,1.0
52.0,0.0178,0.878,251667.0,0.6509999999999999,0.0,0.0408,-8.074,0.0786420828905419,92.028,0.102,0.0
46.0,0.866,0.47,320520.0,0.22,1.07e-06,0.113,-11.727,0.043,156.109,0.349,0.0
77.0,0.1669999999999999,0.491,189187.0,0.867,0.0,0.4579999999999999,-2.313,0.103,167.965,0.602,1.0
64.0,0.2627541067,0.39,330533.0,0.6365506375,0.0,0.379,-8.284353556485357,0.0676,177.515,0.584,1.0
64.0,0.0217,0.858,247613.0,0.76,0.0,0.322,-7.895,0.254,93.082,0.951,0.0
53.0,0.00277,0.612,217649.25412541252,0.6659999999999999,0.1372929254675467,0.2010285115303983,-5.8660000000000005,0.0317,120.70183201047304,0.353,1.0
51.0,0.147,0.44,201076.0,0.649,0.0,0.105,-8.465,0.0925,187.783,0.405,1.0
70.0,0.0557,0.6779999999999999,213402.0,0.76,0.0,0.359,-5.546,0.221,96.044,0.24,0.0
56.0,0.0238,0.5463947491248541,313533.0,0.6940000000000001,0.0,0.0344,-5.184,0.0786420828905419,96.458,0.4759757292882147,1.0
56.0,0.92,0.5463947491248541,260840.0,0.289,0.00011,0.124,-9.83,0.0268,108.098,0.4759757292882147,1.0
55.0,0.238,0.593,204467.0,0.41,0.5870000000000001,0.1169999999999999,-9.722,0.0239,120.40649672489091,0.27,1.0
54.0,0.0593,0.608,217649.25412541252,0.863,0.1372929254675467,0.228,-4.87,0.0786420828905419,150.029,0.476,0.0
33.0,0.377,0.519,-1.0,0.374,0.0,0.0767,-8.284353556485357,0.0272,111.336,0.422,0.0
51.6687306501548,0.2627541067,0.426,217649.25412541252,0.6365506375,0.1372929254675467,0.0951,-5.827999999999999,0.0398,88.088,0.2189999999999999,1.0
61.0,0.504,0.461,168920.0,0.7140000000000001,0.0171,0.684,-9.159,0.313,94.372,0.4539999999999999,1.0
62.0,0.2627541067,0.564,168094.0,0.6365506375,1.15e-05,0.168,-6.577999999999999,0.0442,79.99,0.32,1.0
55.0,0.324,0.705,191280.0,0.813,0.0,0.347,-4.522,0.1159999999999999,120.40649672489091,0.843,1.0
46.0,0.281,0.5463947491248541,217649.25412541252,0.7240000000000001,0.1372929254675467,0.2010285115303983,-5.142,0.0892,120.70183201047304,0.4759757292882147,0.0
49.0,0.2627541067,0.5463947491248541,217649.25412541252,0.6365506375,0.1372929254675467,0.2010285115303983,-8.624,0.0386,120.70183201047304,0.4759757292882147,0.0
42.0,0.000128,0.442,290547.0,0.7929999999999999,0.000305,0.2269999999999999,-5.465,0.0289999999999999,149.958,0.313,0.0
