engine_fuel,color,transmission,price_usd
3.0,1.0,1.0,600.0
3.0,1.0,0.0,11900.0
0.0,1.0,1.0,6800.0
3.0,1.0,1.0,1850.0
0.0,1.0,1.0,8400.0
3.0,0.0,0.0,5899.0
3.0,2.0,1.0,1000.0
0.0,0.0,0.0,4000.0
3.0,0.0,1.0,2000.0
3.0,2.0,1.0,4990.0
3.0,1.0,1.0,7000.0
3.0,1.0,0.0,3500.0
0.0,1.0,1.0,13950.0
3.0,0.0,1.0,12750.0
3.0,1.0,0.0,14200.0
0.0,1.0,0.0,28500.0
0.0,2.0,1.0,1500.0
3.0,2.0,1.0,1500.0
3.0,1.0,0.0,7400.0
2.0,1.0,1.0,4500.0
3.0,1.0,0.0,12000.0
3.0,1.0,1.0,1100.0
0.0,1.0,1.0,8250.0
3.0,2.0,0.0,9500.0
3.0,1.0,1.0,600.0
0.0,1.0,1.0,1500.0
3.0,0.0,1.0,2500.0
3.0,0.0,1.0,4350.0
3.0,1.0,1.0,7400.0
0.0,1.0,1.0,4200.0
3.0,0.0,1.0,1400.0
3.0,1.0,1.0,10000.0
3.0,0.0,1.0,19991.0
3.0,1.0,1.0,400.0
0.0,1.0,0.0,5950.0
3.0,0.0,0.0,7499.0
3.0,0.0,1.0,3150.0
0.0,2.0,1.0,2300.0
3.0,0.0,0.0,9300.0
3.0,1.0,1.0,300.0
3.0,1.0,1.0,1600.0
3.0,1.0,1.0,5990.0
0.0,1.0,1.0,5150.0
0.0,1.0,0.0,13750.0
0.0,1.0,1.0,3900.0
0.0,1.0,1.0,15000.0
0.0,1.0,1.0,9000.0
3.0,1.0,0.0,15000.0
3.0,1.0,1.0,1400.0
3.0,0.0,1.0,4250.0
0.0,1.0,1.0,1600.0
3.0,1.0,1.0,950.0
3.0,1.0,0.0,9500.0
3.0,0.0,1.0,1700.0
0.0,1.0,0.0,3600.0
0.0,0.0,1.0,4800.0
3.0,0.0,1.0,1500.0
0.0,1.0,1.0,4884.76
3.0,2.0,1.0,6000.0
0.0,1.0,0.0,12300.0
0.0,1.0,1.0,7200.0
0.0,1.0,1.0,12800.0
0.0,1.0,1.0,5000.0
3.0,2.0,1.0,10150.0
0.0,0.0,0.0,13500.0
3.0,1.0,0.0,9700.0
3.0,1.0,1.0,300.0
0.0,1.0,1.0,1900.0
0.0,1.0,1.0,2350.0
0.0,0.0,1.0,17733.0
3.0,0.0,0.0,6533.0
0.0,0.0,0.0,11933.0
0.0,1.0,1.0,5900.0
3.0,1.0,1.0,9700.0
3.0,1.0,1.0,7600.0
3.0,1.0,1.0,350.0
0.0,1.0,1.0,3000.0
0.0,1.0,0.0,6000.0
3.0,0.0,1.0,4600.0
3.0,0.0,1.0,5600.0
0.0,0.0,1.0,1350.0
2.0,1.0,1.0,1000.0
0.0,1.0,0.0,11750.0
0.0,0.0,1.0,10000.0
0.0,2.0,0.0,10750.0
0.0,0.0,0.0,11000.0
3.0,0.0,1.0,699.0
3.0,2.0,1.0,1800.0
3.0,2.0,0.0,17300.0
0.0,1.0,1.0,3900.0
3.0,1.0,1.0,5100.0
0.0,1.0,1.0,3000.0
0.0,1.0,0.0,25950.0
3.0,1.0,1.0,1500.0
2.0,2.0,1.0,1000.0
3.0,1.0,0.0,6600.0
0.0,1.0,1.0,850.0
3.0,1.0,1.0,300.0
3.0,2.0,1.0,4250.0
3.0,1.0,1.0,4190.0
3.0,1.0,1.0,1150.0
0.0,1.0,1.0,7900.0
3.0,1.0,1.0,663.95
0.0,1.0,1.0,5200.0
0.0,0.0,0.0,22300.0
3.0,1.0,1.0,9650.0
0.0,1.0,1.0,3200.0
3.0,0.0,0.0,7500.0
3.0,1.0,0.0,9100.0
3.0,1.0,1.0,4300.0
3.0,0.0,1.0,12100.0
0.0,1.0,1.0,4400.0
3.0,1.0,1.0,1450.0
0.0,2.0,1.0,5650.0
3.0,1.0,0.0,5990.0
3.0,1.0,1.0,999.0
3.0,0.0,1.0,1150.0
0.0,1.0,1.0,3700.0
0.0,1.0,0.0,7100.0
0.0,1.0,1.0,7100.0
0.0,2.0,1.0,5200.0
0.0,2.0,1.0,7800.0
0.0,1.0,1.0,6100.0
0.0,1.0,0.0,4900.0
3.0,1.0,1.0,700.0
0.0,2.0,1.0,6200.0
3.0,1.0,0.0,13950.0
3.0,1.0,1.0,2500.0
0.0,1.0,1.0,10200.0
2.0,0.0,1.0,1800.0
0.0,1.0,1.0,4900.0
3.0,1.0,0.0,10000.0
3.0,1.0,0.0,9450.0
0.0,1.0,1.0,6499.0
0.0,1.0,1.0,7000.0
3.0,0.0,0.0,4250.0
3.0,1.0,1.0,17000.0
0.0,1.0,0.0,10050.0
3.0,2.0,1.0,1200.0
0.0,1.0,0.0,16550.0
3.0,2.0,1.0,1350.0
0.0,0.0,1.0,6200.0
3.0,1.0,1.0,11000.0
0.0,0.0,0.0,6800.0
3.0,1.0,1.0,3750.0
0.0,1.0,0.0,6900.0
3.0,1.0,0.0,8950.0
0.0,2.0,1.0,5550.0
3.0,1.0,0.0,3150.0
0.0,1.0,1.0,8199.0
0.0,2.0,1.0,2350.0
3.0,2.0,1.0,569.1
3.0,1.0,1.0,3800.0
0.0,1.0,1.0,5200.0
0.0,1.0,1.0,5950.0
0.0,2.0,1.0,25900.0
3.0,1.0,1.0,4750.0
3.0,1.0,0.0,6000.0
3.0,1.0,1.0,7199.0
3.0,0.0,1.0,2800.0
3.0,0.0,1.0,1000.0
0.0,2.0,1.0,6700.0
2.0,1.0,1.0,7300.0
0.0,0.0,1.0,7600.0
0.0,1.0,1.0,5200.0
0.0,2.0,1.0,3500.0
3.0,1.0,1.0,3999.0
0.0,2.0,1.0,20700.0
0.0,1.0,1.0,2800.0
0.0,1.0,1.0,15600.0
3.0,1.0,1.0,6970.0
0.0,0.0,1.0,6900.0
3.0,2.0,1.0,7770.0
0.0,1.0,1.0,5300.0
0.0,1.0,1.0,5300.0
0.0,2.0,1.0,10450.0
3.0,0.0,1.0,3600.0
3.0,1.0,1.0,1200.0
0.0,1.0,1.0,2600.0
3.0,1.0,1.0,650.0
3.0,0.0,0.0,2900.0
0.0,2.0,1.0,8900.0
3.0,1.0,1.0,2400.0
0.0,1.0,1.0,3900.0
0.0,2.0,1.0,6000.0
3.0,1.0,1.0,1500.0
0.0,1.0,1.0,600.0
0.0,2.0,1.0,6700.0
3.0,1.0,1.0,550.0
0.0,0.0,0.0,11800.0
3.0,1.0,1.0,4100.0
3.0,1.0,0.0,7500.0
0.0,1.0,1.0,4000.0
0.0,0.0,1.0,4800.0
3.0,1.0,1.0,9600.0
3.0,1.0,0.0,9400.0
3.0,1.0,1.0,8300.0
3.0,1.0,1.0,880.0
3.0,0.0,0.0,7550.0
3.0,1.0,1.0,1350.0
3.0,1.0,0.0,12999.0
3.0,2.0,0.0,8300.0
3.0,1.0,1.0,1850.0
0.0,1.0,1.0,3950.0
3.0,1.0,0.0,7555.0
0.0,1.0,1.0,3500.0
3.0,1.0,1.0,2000.0
3.0,0.0,1.0,1500.0
0.0,2.0,1.0,16700.0
0.0,2.0,1.0,16890.0
0.0,1.0,1.0,8500.0
0.0,1.0,1.0,9900.0
0.0,1.0,1.0,10000.0
0.0,2.0,1.0,15900.0
0.0,1.0,1.0,400.0
0.0,1.0,0.0,14500.0
3.0,1.0,1.0,1500.0
3.0,1.0,1.0,500.0
2.0,1.0,1.0,14350.0
0.0,1.0,0.0,4884.76
3.0,0.0,1.0,2850.0
3.0,1.0,1.0,840.0
0.0,1.0,0.0,11950.0
3.0,1.0,0.0,3900.0
3.0,1.0,1.0,5200.0
0.0,1.0,1.0,2500.0
3.0,1.0,1.0,8300.0
3.0,1.0,1.0,4000.0
3.0,0.0,1.0,6900.0
0.0,0.0,0.0,10800.0
2.0,1.0,1.0,14750.0
0.0,1.0,1.0,2200.0
3.0,1.0,1.0,20700.0
3.0,2.0,1.0,530.0
3.0,0.0,1.0,6780.0
0.0,1.0,1.0,14150.0
3.0,0.0,1.0,10500.0
3.0,1.0,1.0,1850.0
3.0,1.0,0.0,3500.0
0.0,1.0,1.0,4000.0
0.0,2.0,1.0,950.0
0.0,1.0,1.0,9800.0
3.0,0.0,0.0,10300.0
3.0,1.0,1.0,4200.0
0.0,1.0,1.0,7250.0
3.0,1.0,1.0,18500.0
3.0,1.0,1.0,715.38
0.0,1.0,0.0,3600.0
0.0,0.0,1.0,3550.0
0.0,1.0,1.0,7300.0
0.0,1.0,1.0,7200.0
0.0,1.0,1.0,5110.0
3.0,1.0,1.0,1800.0
3.0,1.0,1.0,4150.0
3.0,1.0,1.0,3990.0
0.0,2.0,1.0,3350.0
0.0,1.0,1.0,4800.0
3.0,1.0,1.0,4650.0
0.0,2.0,0.0,26500.0
0.0,1.0,1.0,13500.0
3.0,0.0,0.0,8500.0
0.0,2.0,1.0,5300.0
3.0,1.0,1.0,1800.0
0.0,1.0,1.0,4999.0
0.0,1.0,0.0,5150.0
3.0,1.0,1.0,2250.0
3.0,1.0,1.0,1350.0
0.0,1.0,1.0,7900.0
2.0,0.0,0.0,8500.0
0.0,1.0,1.0,1550.0
0.0,0.0,0.0,14700.0
0.0,1.0,0.0,3700.0
0.0,0.0,1.0,1050.0
0.0,1.0,1.0,13500.0
3.0,1.0,1.0,1000.0
3.0,1.0,1.0,7300.0
3.0,1.0,0.0,7700.0
0.0,1.0,1.0,4600.0
0.0,0.0,0.0,6300.0
0.0,0.0,1.0,4300.0
0.0,1.0,1.0,4900.0
0.0,1.0,1.0,1899.0
3.0,1.0,0.0,8000.0
3.0,1.0,1.0,3700.0
3.0,1.0,1.0,1900.0
0.0,1.0,1.0,6800.0
3.0,1.0,1.0,6300.0
0.0,0.0,0.0,14800.0
3.0,1.0,0.0,2700.0
0.0,0.0,1.0,6200.0
0.0,1.0,0.0,7000.0
0.0,1.0,1.0,5300.0
0.0,1.0,1.0,4800.0
3.0,1.0,0.0,2299.0
0.0,2.0,1.0,6500.0
0.0,2.0,1.0,2500.0
0.0,1.0,1.0,3300.0
0.0,0.0,1.0,7300.0
3.0,1.0,0.0,12999.0
3.0,0.0,1.0,800.0
3.0,0.0,1.0,2999.0
0.0,0.0,1.0,9498.0
0.0,1.0,1.0,13150.0
2.0,1.0,1.0,700.0
0.0,2.0,1.0,2400.0
3.0,1.0,0.0,3177.46
3.0,1.0,0.0,9700.0
3.0,1.0,1.0,900.0
0.0,2.0,1.0,5400.0
2.0,0.0,0.0,6908.38
0.0,1.0,1.0,4650.0
0.0,0.0,1.0,7500.0
0.0,1.0,1.0,5500.0
3.0,1.0,1.0,4500.0
3.0,1.0,1.0,10800.0
3.0,0.0,0.0,1500.0
3.0,1.0,1.0,1000.0
0.0,1.0,1.0,3000.0
0.0,1.0,1.0,4550.0
0.0,1.0,1.0,7550.0
0.0,1.0,0.0,23000.0
0.0,1.0,1.0,7999.0
0.0,1.0,1.0,4850.0
0.0,1.0,1.0,2800.0
0.0,1.0,1.0,2400.0
3.0,1.0,0.0,8850.0
3.0,1.0,1.0,1500.0
0.0,1.0,1.0,3050.0
3.0,1.0,1.0,1470.17
0.0,1.0,1.0,5000.0
0.0,2.0,1.0,2900.0
0.0,2.0,1.0,6000.0
0.0,1.0,1.0,5099.0
0.0,1.0,0.0,11500.0
3.0,1.0,0.0,400.0
3.0,1.0,1.0,600.0
3.0,1.0,1.0,3580.0
3.0,1.0,0.0,2200.0
0.0,1.0,0.0,17999.0
0.0,1.0,1.0,3900.0
3.0,1.0,1.0,700.0
0.0,1.0,1.0,2100.0
3.0,0.0,1.0,1600.0
0.0,0.0,1.0,12377.88
0.0,1.0,1.0,17899.0
0.0,1.0,1.0,4500.0
3.0,1.0,1.0,2000.0
3.0,1.0,1.0,3500.0
0.0,0.0,1.0,14600.0
0.0,1.0,1.0,9500.0
2.0,2.0,1.0,15000.0
0.0,1.0,0.0,2400.0
0.0,1.0,1.0,3000.0
0.0,1.0,1.0,11500.0
2.0,1.0,1.0,4200.0
3.0,2.0,1.0,2500.0
0.0,1.0,1.0,11700.0
0.0,1.0,1.0,8000.0
0.0,1.0,1.0,4995.0
3.0,2.0,0.0,1500.0
3.0,2.0,1.0,1000.0
0.0,1.0,1.0,8300.0
3.0,1.0,1.0,700.0
0.0,0.0,1.0,16250.0
3.0,1.0,1.0,4850.0
0.0,0.0,0.0,19900.0
0.0,1.0,1.0,11500.0
0.0,1.0,1.0,11300.0
3.0,1.0,1.0,1450.0
3.0,1.0,1.0,1400.0
0.0,1.0,1.0,2418.67
0.0,1.0,1.0,5499.0
3.0,2.0,0.0,12300.0
3.0,1.0,1.0,94.85
3.0,1.0,1.0,4800.0
0.0,2.0,1.0,6250.0
3.0,1.0,1.0,1000.0
0.0,1.0,0.0,19300.0
0.0,0.0,0.0,8100.0
3.0,1.0,1.0,990.0
0.0,0.0,1.0,4700.0
0.0,1.0,1.0,10700.0
0.0,1.0,1.0,2980.0
0.0,1.0,1.0,3000.0
3.0,1.0,1.0,1490.0
0.0,0.0,0.0,12500.0
3.0,1.0,1.0,1541.31
3.0,1.0,1.0,970.0
3.0,1.0,1.0,1900.0
3.0,1.0,1.0,2300.0
3.0,1.0,0.0,1900.0
3.0,1.0,0.0,5100.0
0.0,1.0,0.0,5300.0
3.0,1.0,1.0,4700.0
3.0,1.0,0.0,20900.0
3.0,0.0,0.0,8800.0
0.0,0.0,1.0,14700.0
3.0,1.0,1.0,1300.0
3.0,1.0,1.0,2500.0
3.0,0.0,0.0,7200.0
0.0,1.0,1.0,6150.0
3.0,2.0,0.0,950.0
0.0,0.0,1.0,6200.0
3.0,1.0,1.0,3600.0
0.0,0.0,1.0,3500.0
0.0,0.0,1.0,7000.0
3.0,1.0,0.0,14100.0
0.0,2.0,1.0,33000.0
0.0,0.0,1.0,9100.0
0.0,1.0,1.0,16600.0
3.0,1.0,1.0,2100.0
0.0,2.0,1.0,400.0
3.0,0.0,1.0,2000.0
3.0,1.0,1.0,1900.0
0.0,1.0,1.0,4500.0
0.0,0.0,1.0,3300.0
3.0,1.0,0.0,7200.0
3.0,1.0,1.0,1090.0
3.0,1.0,1.0,700.0
3.0,1.0,0.0,1000.0
0.0,2.0,1.0,3700.0
3.0,1.0,1.0,3350.0
3.0,1.0,1.0,1043.34
3.0,1.0,1.0,1350.0
3.0,1.0,1.0,1300.0
2.0,1.0,0.0,7500.0
0.0,1.0,1.0,5150.0
0.0,1.0,1.0,1200.0
3.0,1.0,1.0,2000.0
3.0,1.0,0.0,8500.0
3.0,1.0,1.0,6600.0
3.0,0.0,1.0,11750.0
3.0,1.0,1.0,200.0
3.0,2.0,1.0,1600.0
3.0,1.0,1.0,7999.0
0.0,2.0,1.0,7500.0
3.0,1.0,1.0,1700.0
0.0,0.0,0.0,12599.0
0.0,1.0,1.0,5950.0
0.0,2.0,1.0,300.0
3.0,1.0,1.0,7500.0
3.0,1.0,1.0,7610.0
3.0,0.0,1.0,1900.0
2.0,1.0,1.0,500.0
0.0,1.0,1.0,7500.0
3.0,1.0,1.0,2250.0
0.0,1.0,1.0,6700.0
0.0,1.0,1.0,6750.0
0.0,1.0,1.0,2200.0
0.0,1.0,1.0,10300.0
0.0,2.0,1.0,4700.0
3.0,0.0,0.0,16790.0
0.0,1.0,0.0,11450.0
3.0,1.0,0.0,6000.0
3.0,1.0,1.0,1700.0
0.0,1.0,1.0,6950.0
3.0,1.0,1.0,1050.0
0.0,1.0,1.0,5500.0
0.0,1.0,1.0,4800.0
3.0,1.0,1.0,1690.0
3.0,2.0,1.0,1800.0
0.0,1.0,1.0,1200.0
0.0,1.0,1.0,3000.0
0.0,1.0,1.0,22763.92
3.0,0.0,1.0,9500.0
0.0,2.0,0.0,3800.0
0.0,1.0,1.0,3300.0
0.0,1.0,1.0,5850.0
3.0,2.0,1.0,9150.0
3.0,2.0,1.0,350.0
0.0,1.0,1.0,6500.0
0.0,2.0,0.0,8500.0
0.0,1.0,1.0,6990.0
3.0,1.0,1.0,2590.0
3.0,1.0,1.0,3400.0
3.0,1.0,1.0,2000.0
2.0,2.0,1.0,4200.0
0.0,1.0,1.0,2000.0
0.0,2.0,0.0,11200.0
3.0,0.0,1.0,7850.0
3.0,1.0,0.0,12450.0
0.0,2.0,1.0,5850.0
3.0,0.0,1.0,6900.0
0.0,1.0,0.0,4250.0
3.0,1.0,1.0,1650.0
3.0,1.0,1.0,7800.0
3.0,2.0,1.0,12850.0
3.0,1.0,0.0,3750.0
3.0,1.0,0.0,5799.0
3.0,1.0,1.0,1850.0
3.0,1.0,0.0,5699.0
2.0,1.0,0.0,6500.0
3.0,0.0,0.0,5200.0
0.0,1.0,1.0,7300.0
0.0,1.0,1.0,3500.0
3.0,2.0,1.0,1400.0
3.0,1.0,1.0,6500.0
3.0,1.0,1.0,3500.0
0.0,1.0,1.0,1565.02
2.0,2.0,1.0,2400.0
0.0,1.0,1.0,1000.0
3.0,1.0,1.0,3500.0
3.0,0.0,0.0,8500.0
0.0,1.0,1.0,1100.0
2.0,1.0,0.0,8100.0
0.0,1.0,1.0,11500.0
3.0,0.0,0.0,10500.0
0.0,1.0,1.0,4600.0
0.0,1.0,1.0,17950.0
0.0,1.0,1.0,5099.0
0.0,1.0,1.0,2000.0
3.0,1.0,0.0,10900.0
3.0,0.0,0.0,8250.0
3.0,0.0,0.0,2490.0
3.0,0.0,1.0,900.0
3.0,1.0,0.0,2500.0
0.0,1.0,1.0,8990.0
0.0,2.0,1.0,1500.0
3.0,1.0,1.0,6500.0
3.0,0.0,1.0,3800.0
3.0,1.0,1.0,680.0
3.0,1.0,0.0,10400.0
3.0,1.0,1.0,8750.0
3.0,1.0,0.0,3850.0
0.0,0.0,0.0,6990.0
3.0,1.0,1.0,1200.0
0.0,2.0,1.0,6400.0
0.0,0.0,1.0,2134.12
2.0,1.0,0.0,6500.0
0.0,1.0,1.0,1900.0
3.0,2.0,1.0,1900.0
0.0,1.0,1.0,5800.0
2.0,1.0,1.0,8536.46
3.0,1.0,1.0,3000.0
3.0,2.0,1.0,2850.0
0.0,0.0,1.0,10900.0
0.0,1.0,1.0,4900.0
3.0,1.0,1.0,11600.0
3.0,1.0,0.0,6300.0
0.0,1.0,1.0,7800.0
3.0,1.0,1.0,2100.0
3.0,1.0,1.0,2000.0
3.0,1.0,1.0,9700.0
0.0,1.0,0.0,7500.0
2.0,1.0,1.0,3300.0
3.0,1.0,1.0,4150.0
0.0,2.0,1.0,8000.0
3.0,1.0,1.0,3800.0
3.0,2.0,1.0,8000.0
0.0,1.0,1.0,6300.0
0.0,1.0,1.0,5699.99
0.0,1.0,0.0,9600.0
0.0,1.0,1.0,10000.0
3.0,1.0,0.0,4000.0
3.0,1.0,1.0,2700.0
3.0,1.0,0.0,5300.0
0.0,0.0,1.0,4500.0
3.0,1.0,0.0,14750.0
0.0,2.0,0.0,2800.0
0.0,1.0,1.0,5750.0
3.0,2.0,0.0,9500.0
0.0,2.0,1.0,1200.0
3.0,0.0,1.0,1299.0
0.0,1.0,1.0,1300.0
0.0,1.0,1.0,2300.0
0.0,1.0,1.0,6950.0
0.0,1.0,1.0,8100.0
0.0,1.0,1.0,1999.0
0.0,0.0,1.0,5400.0
3.0,1.0,1.0,11000.0
3.0,1.0,1.0,3100.0
2.0,1.0,0.0,8500.0
0.0,1.0,1.0,2000.0
2.0,1.0,1.0,8000.0
0.0,2.0,1.0,1.0
3.0,1.0,1.0,1500.0
0.0,1.0,1.0,10900.0
3.0,0.0,1.0,2550.0
3.0,1.0,0.0,4550.0
3.0,1.0,1.0,1900.0
0.0,1.0,1.0,7300.0
3.0,1.0,1.0,1800.0
0.0,1.0,1.0,11000.0
3.0,2.0,1.0,300.0
0.0,1.0,1.0,1400.0
0.0,1.0,1.0,829.93
3.0,0.0,1.0,1470.17
3.0,1.0,1.0,4500.0
0.0,1.0,1.0,6500.0
0.0,1.0,1.0,9500.0
3.0,1.0,1.0,1250.0
0.0,1.0,1.0,3050.0
0.0,1.0,1.0,1470.0
3.0,1.0,1.0,4350.0
3.0,1.0,0.0,11900.0
0.0,2.0,1.0,6500.0
3.0,1.0,1.0,9938.0
3.0,1.0,1.0,9500.0
3.0,1.0,1.0,8200.0
2.0,2.0,1.0,3250.0
3.0,2.0,1.0,1000.0
3.0,1.0,1.0,22000.0
0.0,1.0,1.0,6700.0
0.0,1.0,1.0,7950.0
0.0,1.0,1.0,5100.0
0.0,1.0,1.0,6900.0
3.0,1.0,1.0,2350.0
3.0,1.0,1.0,1579.25
3.0,2.0,1.0,500.0
0.0,1.0,1.0,3250.0
3.0,1.0,1.0,1600.0
0.0,0.0,0.0,11150.0
0.0,1.0,1.0,4800.0
0.0,1.0,1.0,8000.0
0.0,1.0,1.0,6290.0
0.0,0.0,0.0,7750.0
3.0,1.0,1.0,1000.0
3.0,1.0,1.0,4150.0
3.0,1.0,0.0,12000.0
0.0,1.0,1.0,3741.82
3.0,1.0,1.0,1300.0
3.0,0.0,1.0,2300.0
3.0,1.0,1.0,750.0
0.0,1.0,0.0,13500.0
0.0,1.0,1.0,8300.0
3.0,1.0,1.0,2000.0
0.0,0.0,1.0,10000.0
0.0,1.0,1.0,5800.0
3.0,1.0,0.0,11111.0
3.0,0.0,1.0,2000.0
3.0,0.0,1.0,2190.0
3.0,1.0,1.0,1800.0
3.0,1.0,1.0,1200.0
3.0,1.0,0.0,6850.0
3.0,1.0,0.0,9000.0
3.0,1.0,0.0,8600.0
3.0,1.0,0.0,750.0
3.0,1.0,0.0,11950.0
3.0,0.0,0.0,3950.0
3.0,1.0,1.0,2150.0
0.0,1.0,1.0,14650.0
3.0,1.0,1.0,1000.0
0.0,1.0,1.0,12600.0
0.0,0.0,1.0,6390.0
0.0,1.0,1.0,7000.0
3.0,2.0,0.0,8700.0
3.0,2.0,0.0,8700.0
0.0,1.0,1.0,5990.0
0.0,1.0,1.0,3900.0
0.0,1.0,1.0,3600.0
0.0,1.0,1.0,5928.1
3.0,1.0,1.0,2850.0
0.0,0.0,1.0,6850.0
0.0,1.0,1.0,4700.0
0.0,0.0,0.0,10000.0
3.0,1.0,1.0,8500.0
3.0,0.0,1.0,29000.0
0.0,2.0,1.0,4200.0
0.0,1.0,0.0,24000.0
0.0,1.0,1.0,850.0
0.0,1.0,1.0,12000.0
0.0,0.0,1.0,7500.0
3.0,0.0,1.0,2950.0
0.0,0.0,0.0,8400.0
3.0,0.0,1.0,6200.0
3.0,1.0,0.0,6500.0
2.0,1.0,1.0,5500.0
3.0,1.0,1.0,1500.0
3.0,1.0,1.0,5250.0
0.0,2.0,1.0,1300.0
0.0,1.0,1.0,14490.0
3.0,0.0,0.0,9000.0
0.0,2.0,1.0,14800.0
0.0,1.0,1.0,6850.0
3.0,0.0,1.0,700.0
3.0,1.0,1.0,3490.0
3.0,1.0,1.0,7450.0
3.0,1.0,1.0,1800.0
0.0,0.0,0.0,14350.0
0.0,1.0,1.0,12250.0
0.0,2.0,1.0,1500.0
3.0,1.0,1.0,700.0
3.0,1.0,1.0,900.0
0.0,1.0,1.0,7700.0
0.0,1.0,0.0,4750.0
0.0,1.0,1.0,1450.0
3.0,1.0,1.0,1250.0
3.0,0.0,1.0,3500.0
0.0,1.0,1.0,750.0
3.0,1.0,1.0,1000.0
0.0,2.0,1.0,21000.0
3.0,1.0,1.0,3000.0
3.0,1.0,1.0,3300.0
3.0,1.0,0.0,20500.0
0.0,2.0,1.0,400.0
3.0,1.0,1.0,3100.0
2.0,0.0,1.0,1750.0
2.0,2.0,1.0,1400.0
3.0,0.0,0.0,10200.0
0.0,1.0,1.0,1894.62
3.0,1.0,1.0,4399.0
0.0,1.0,1.0,6399.0
0.0,1.0,1.0,11500.0
3.0,1.0,1.0,1300.0
3.0,1.0,0.0,4000.0
0.0,1.0,0.0,7000.0
3.0,1.0,1.0,3500.0
0.0,1.0,0.0,13999.0
3.0,1.0,1.0,5500.0
2.0,2.0,1.0,19500.0
0.0,1.0,0.0,11600.0
3.0,0.0,0.0,12500.0
3.0,0.0,0.0,8450.0
3.0,1.0,0.0,3000.0
3.0,2.0,1.0,950.0
0.0,1.0,1.0,1700.0
3.0,1.0,1.0,3700.0
3.0,0.0,0.0,2900.0
3.0,1.0,1.0,600.0
3.0,0.0,0.0,10750.0
0.0,1.0,1.0,3900.0
3.0,1.0,1.0,11500.0
3.0,0.0,1.0,8900.0
0.0,2.0,1.0,11900.0
0.0,1.0,1.0,4400.0
0.0,2.0,1.0,7800.0
0.0,2.0,1.0,6100.0
0.0,2.0,1.0,15450.0
3.0,1.0,1.0,1500.0
3.0,2.0,1.0,2050.0
3.0,1.0,1.0,6500.0
0.0,0.0,1.0,3950.0
3.0,2.0,1.0,2200.0
3.0,1.0,1.0,8100.0
0.0,1.0,1.0,11000.0
0.0,0.0,1.0,6700.0
3.0,1.0,1.0,6800.0
3.0,1.0,1.0,1500.0
0.0,1.0,1.0,8500.0
0.0,0.0,0.0,13000.0
3.0,1.0,1.0,5100.0
3.0,1.0,1.0,11850.0
0.0,1.0,1.0,900.0
0.0,1.0,1.0,3250.0
0.0,0.0,1.0,13670.0
3.0,0.0,1.0,4000.0
3.0,1.0,1.0,1249.0
3.0,1.0,1.0,1885.14
0.0,1.0,1.0,853.65
2.0,1.0,0.0,500.0
3.0,0.0,1.0,3800.0
3.0,1.0,1.0,1450.0
3.0,1.0,1.0,4650.0
0.0,0.0,1.0,8500.0
0.0,2.0,1.0,2500.0
3.0,1.0,0.0,25000.0
0.0,1.0,1.0,5200.0
3.0,0.0,0.0,7500.0
0.0,1.0,1.0,9800.0
0.0,1.0,1.0,12000.0
0.0,1.0,1.0,5700.0
0.0,1.0,1.0,9500.0
0.0,1.0,1.0,1450.0
0.0,0.0,1.0,7500.0
0.0,1.0,1.0,4125.96
5.0,1.0,1.0,6700.0
0.0,1.0,1.0,3200.0
0.0,1.0,1.0,3800.0
3.0,2.0,1.0,6300.0
0.0,1.0,1.0,1470.0
0.0,0.0,1.0,7600.0
3.0,1.0,0.0,3100.0
0.0,0.0,1.0,12999.0
0.0,2.0,1.0,12500.0
0.0,1.0,1.0,15500.0
3.0,1.0,0.0,7750.0
3.0,1.0,0.0,7200.0
3.0,1.0,1.0,3000.0
3.0,0.0,0.0,3499.0
0.0,1.0,1.0,12900.0
3.0,1.0,1.0,750.0
3.0,0.0,1.0,1200.0
0.0,1.0,1.0,5800.0
0.0,1.0,0.0,15399.0
3.0,1.0,1.0,1200.0
0.0,1.0,1.0,3900.0
3.0,1.0,1.0,2900.0
3.0,0.0,0.0,3100.0
3.0,1.0,1.0,3150.0
0.0,0.0,1.0,1350.0
0.0,1.0,1.0,8500.0
3.0,1.0,1.0,1199.0
3.0,0.0,1.0,3250.0
0.0,1.0,0.0,12000.0
0.0,1.0,1.0,7000.0
0.0,1.0,1.0,7200.0
3.0,0.0,0.0,12662.43
3.0,0.0,0.0,8999.0
3.0,1.0,1.0,7337.0
3.0,1.0,1.0,2850.0
3.0,1.0,1.0,1300.0
3.0,1.0,1.0,1650.0
0.0,1.0,1.0,2600.0
0.0,1.0,1.0,5500.0
2.0,1.0,1.0,17900.0
0.0,1.0,1.0,4250.0
0.0,0.0,0.0,12000.0
0.0,1.0,1.0,14499.0
0.0,2.0,1.0,10907.71
0.0,1.0,1.0,15250.0
0.0,1.0,1.0,11999.0
0.0,1.0,0.0,14900.0
0.0,1.0,1.0,13600.0
3.0,1.0,0.0,2999.0
0.0,1.0,1.0,5200.0
3.0,1.0,1.0,8500.0
3.0,1.0,0.0,6800.0
0.0,0.0,1.0,11550.0
3.0,0.0,1.0,26300.0
0.0,1.0,1.0,3800.0
0.0,1.0,1.0,6900.0
0.0,0.0,1.0,8500.0
3.0,1.0,0.0,11800.0
3.0,2.0,1.0,11999.0
0.0,1.0,0.0,26999.0
0.0,1.0,1.0,6600.0
